	When	Rad	Tair	RH	Wind	Pressure	Prec	Cl	ew	rho_air	huma	DoY
211	2014-12-09 19:00:00	0.0	-5.954	69.4	2.6	83160.0	0.0	0.347595	272.3517431	1.0842137	0.0020438	343
212	2014-12-09 20:00:00	0.0	-7.554	80.3	0.9	83210.0	0.0	0.347595	278.7227179	1.091401	0.0020905	343
213	2014-12-09 21:00:00	0.0	-8.054	76.2	1.0	83270.0	0.0	0.347595	254.4499212	1.0942479	0.0019065	343
214	2014-12-09 22:00:00	0.0	-9.454	78.9	0.7	83240.0	0.0	0.347595	236.1973304	1.0996611	0.00177	343
215	2014-12-09 23:00:00	0.0	-10.054	78.2	0.9	83260.0	0.0	0.347595	223.3030873	1.1024338	0.0016727	343
216	2014-12-10 00:00:00	0.0	-10.654	79.7	1.0	83250.0	0.0	490.5	217.0353014	1.1048209	0.0016258	344
217	2014-12-10 01:00:00	0.0	-11.554	82.6	0.7	83240.0	0.0	490.5	209.3764569	1.1084888	0.0015685	344
218	2014-12-10 02:00:00	0.0	-12.154	82.5	0.8	83230.0	0.0	490.5	199.3046533	1.1109036	0.001493	344
219	2014-12-10 03:00:00	0.0	-12.054	81.3	0.5	83190.0	0.0	490.5	197.989559	1.1099445	0.0014839	344
220	2014-12-10 04:00:00	0.0	-12.454	83.9	0.4	83180.0	0.0	490.5	197.8529543	1.1115139	0.001483	344
221	2014-12-10 05:00:00	0.0	-12.854	83.5	0.7	83180.0	0.0	490.5	190.6546201	1.113222	0.0014289	344
222	2014-12-10 06:00:00	0.0	-12.854	83.0	0.8	83210.0	0.0	490.5	189.5129757	1.1136235	0.0014199	344
223	2014-12-10 07:00:00	8.0	-12.554	83.8	0.4	83230.0	0.0	490.5	196.0307625	1.1126088	0.0014684	344
224	2014-12-10 08:00:00	77.0	-11.854	83.7	0.5	83220.0	0.0	0.02	207.1307858	1.1094949	0.001552	344
225	2014-12-10 09:00:00	206.0	-8.754	74.2	0.8	83200.0	0.0	0.2685507	234.6375176	1.0962227	0.0017591	344
226	2014-12-10 10:00:00	188.0	-6.454	68.8	0.5	83160.0	0.0	0.5275897	259.8818842	1.0862463	0.0019499	344
227	2014-12-10 11:00:00	156.0	-4.854	61.3	0.4	83070.0	0.0	0.6059794	261.498352	1.0785999	0.0019642	344
228	2014-12-10 12:00:00	186.0	-2.854	57.3	0.5	82980.0	0.0	0.4792	283.9223753	1.069459	0.0021355	344
229	2014-12-10 13:00:00	124.0	-1.854	45.2	0.3	82960.0	0.0	0.573614	241.1555221	1.0652602	0.0018134	344
230	2014-12-10 14:00:00	50.0	-1.354	45.1	0.4	82950.0	0.0	0.6878981	249.6275717	1.0631724	0.0018775	344
231	2014-12-10 15:00:00	9.0	-1.654	55.9	1.5	82950.0	0.0	0.5912691	302.6644482	1.0643471	0.0022778	344
232	2014-12-10 16:00:00	0.0	-2.454	61.0	0.8	82940.0	0.0	0.5775917	311.3525161	1.067364	0.0023438	344
233	2014-12-10 17:00:00	0.0	-3.554	63.2	0.7	82920.0	0.0	0.5775917	297.2506811	1.0714606	0.0022378	344
234	2014-12-10 18:00:00	0.0	-4.254	70.0	0.5	82900.0	0.0	0.5775917	312.4149939	1.0739907	0.0023529	344
235	2014-12-10 19:00:00	0.0	-4.954	67.7	0.9	82880.0	0.0	0.5775917	286.6266992	1.0765341	0.0021585	344
236	2014-12-10 20:00:00	0.0	-5.654	70.2	1.0	82870.0	0.0	0.5775917	281.8539604	1.079221	0.0021227	344
237	2014-12-10 21:00:00	0.0	-6.354	76.4	0.8	82830.0	0.0	0.5775917	290.8058618	1.0815303	0.0021915	344
238	2014-12-10 22:00:00	0.0	-5.854	81.5	0.6	82810.0	0.0	0.5775917	322.2823573	1.0792466	0.0024302	344
239	2014-12-10 23:00:00	0.0	-5.654	81.5	0.8	82800.0	0.0	0.5775917	327.223615	1.0783094	0.0024679	344
240	2014-12-11 00:00:00	0.0	-6.054	83.3	0.6	82790.0	0.0	514.5	324.417792	1.0797938	0.0024469	345
241	2014-12-11 01:00:00	0.0	-6.254	82.9	0.8	82720.0	0.0	514.5	317.9682461	1.0796893	0.0024001	345
242	2014-12-11 02:00:00	0.0	-7.954	86.7	1.0	82670.0	0.0	514.5	291.7655838	1.0859537	0.002203	345
243	2014-12-11 03:00:00	0.0	-7.854	87.7	0.8	82650.0	0.0	514.5	297.4262592	1.0852818	0.0022464	345
244	2014-12-11 04:00:00	0.0	-8.854	89.3	0.7	82630.0	0.0	514.5	280.1911098	1.0891245	0.0021163	345
245	2014-12-11 05:00:00	0.0	-8.654	90.4	0.7	82630.0	0.0	514.5	288.1043031	1.0883009	0.0021763	345
246	2014-12-11 06:00:00	0.0	-8.354	88.8	0.5	82620.0	0.0	514.5	289.6945005	1.0869364	0.0021886	345
247	2014-12-11 07:00:00	11.0	-8.654	90.3	0.6	82640.0	0.0	0.1016667	287.7856036	1.0884326	0.0021736	345
248	2014-12-11 08:00:00	71.0	-7.354	87.6	0.7	82660.0	0.0	0.0963636	308.7910816	1.0833712	0.0023323	345
249	2014-12-11 09:00:00	263.0	-5.054	84.8	0.8	82640.0	0.0	0.0661594	356.3202964	1.0738171	0.0026935	345
250	2014-12-11 10:00:00	347.0	-2.354	71.0	0.7	82580.0	0.0	0.1280513	365.0846658	1.0623386	0.0027621	345
251	2014-12-11 11:00:00	326.0	-0.054	61.4	0.7	82520.0	0.0	0.1765979	373.6507403	1.0526263	0.0028292	345
252	2014-12-11 12:00:00	342.0	2.246	46.1	3.3	82500.0	0.0	0.0424	330.9699597	1.0435822	0.0025054	345
253	2014-12-11 13:00:00	277.0	1.646	45.3	5.5	82490.0	0.0	0.0475088	311.5932901	1.045734	0.0023584	345
254	2014-12-11 14:00:00	157.0	0.746	48.0	5.2	82540.0	0.0	0.02	309.5015662	1.0498062	0.0023411	345
255	2014-12-11 15:00:00	22.0	-0.554	49.5	4.9	82590.0	0.0	0.2014815	290.4797787	1.0554516	0.0021954	345
256	2014-12-11 16:00:00	0.0	-1.454	52.8	3.5	82620.0	0.0	0.1026732	290.1107154	1.0593325	0.0021918	345
257	2014-12-11 17:00:00	0.0	-1.154	48.4	3.9	82660.0	0.0	0.1026732	271.8477818	1.0586764	0.0020523	345
258	2014-12-11 18:00:00	0.0	-0.654	44.9	6.2	82740.0	0.0	0.1026732	261.572376	1.0577566	0.0019726	345
259	2014-12-11 19:00:00	0.0	-0.754	43.1	5.8	82760.0	0.0	0.1026732	249.2613967	1.0584007	0.001879	345
260	2014-12-11 20:00:00	0.0	-0.554	43.2	6.5	82750.0	0.0	0.1026732	253.509625	1.0574963	0.0019114	345
261	2014-12-11 21:00:00	0.0	-0.654	44.5	6.2	82780.0	0.0	0.1026732	259.2421099	1.0582679	0.001954	345
262	2014-12-11 22:00:00	0.0	-1.854	49.7	4.3	82770.0	0.0	0.1026732	265.1643684	1.0628205	0.0019991	345
263	2014-12-11 23:00:00	0.0	-4.754	60.7	0.5	82750.0	0.0	0.1026732	260.9005096	1.0740446	0.0019673	345
264	2014-12-12 00:00:00	0.0	-5.854	70.2	1.1	82740.0	0.0	538.5	277.5978096	1.0783343	0.0020939	346
265	2014-12-12 01:00:00	0.0	-7.754	79.5	1.3	82770.0	0.0	538.5	271.7119475	1.086448	0.0020486	346
266	2014-12-12 02:00:00	0.0	-8.654	81.7	0.8	82760.0	0.0	538.5	260.3774509	1.0900131	0.0019631	346
267	2014-12-12 03:00:00	0.0	-9.054	81.1	1.2	82760.0	0.0	538.5	250.5150012	1.091664	0.0018885	346
268	2014-12-12 04:00:00	0.0	-9.054	86.5	0.9	82750.0	0.0	538.5	267.1954082	1.0915321	0.0020149	346
269	2014-12-12 05:00:00	0.0	-9.554	93.1	1.0	82760.0	0.0	538.5	276.5264308	1.0937348	0.0020853	346
270	2014-12-12 06:00:00	0.0	-10.054	85.8	1.1	82740.0	0.0	538.5	245.0051777	1.0955485	0.0018473	346
271	2014-12-12 07:00:00	7.0	-10.154	82.2	0.7	82720.0	0.0	538.5	232.8794586	1.0957002	0.001756	346
272	2014-12-12 08:00:00	56.0	-9.654	85.0	0.6	82710.0	0.0	0.2872727	250.4909014	1.0934888	0.0018895	346
273	2014-12-12 09:00:00	276.0	-6.154	80.8	0.6	82680.0	0.0	0.02	312.2893704	1.078763	0.0023583	346
274	2014-12-12 10:00:00	347.0	-0.954	55.2	3.4	82600.0	0.0	0.1280513	314.6106469	1.0571306	0.0023782	346
275	2014-12-12 11:00:00	380.0	1.946	35.7	9.4	82530.0	0.0	0.02	250.8813491	1.0451002	0.0018966	346
276	2014-12-12 12:00:00	350.0	2.046	34.4	8.7	82510.0	0.0	0.02	243.4764493	1.0444672	0.0018409	346
277	2014-12-12 13:00:00	251.0	1.746	35.4	8.2	82490.0	0.0	0.1369123	245.2444085	1.0453536	0.0018547	346
278	2014-12-12 14:00:00	119.0	0.746	38.6	6.8	82480.0	0.0	0.2571975	248.8908428	1.049043	0.0018826	346
279	2014-12-12 15:00:00	27.0	0.046	40.7	7.2	82510.0	0.0	0.02	249.4832804	1.0521135	0.0018864	346
280	2014-12-12 16:00:00	0.0	-0.954	47.6	6.3	82510.0	0.0	0.0970268	271.2946883	1.0559788	0.0020519	346
281	2014-12-12 17:00:00	0.0	-1.654	60.3	5.1	82550.0	0.0	0.0970268	326.4877679	1.0592147	0.0024698	346
282	2014-12-12 18:00:00	0.0	-1.554	64.8	5.7	82570.0	0.0	0.0970268	353.4402876	1.0590812	0.0026739	346
283	2014-12-12 19:00:00	0.0	-1.454	65.7	6.0	82600.0	0.0	0.0970268	360.9900379	1.0590761	0.0027303	346
284	2014-12-12 20:00:00	0.0	-1.354	64.5	5.0	82630.0	0.0	0.0970268	357.0061723	1.0590709	0.002699	346
285	2014-12-12 21:00:00	0.0	-1.554	65.6	5.8	82630.0	0.0	0.0970268	357.803748	1.0598508	0.0027051	346
286	2014-12-12 22:00:00	0.0	-2.054	65.6	3.4	82640.0	0.0	0.0970268	344.8745776	1.061934	0.0026066	346
287	2014-12-12 23:00:00	0.0	-2.154	69.3	4.1	82670.0	0.0	0.0970268	361.6478383	1.0627116	0.002733	346
288	2014-12-13 00:00:00	0.0	-1.654	63.9	5.3	82650.0	0.0	562.5	345.9795749	1.0604978	0.0026147	347
289	2014-12-13 01:00:00	0.0	-1.354	64.4	5.3	82680.0	0.0	562.5	356.4526744	1.0597118	0.0026932	347
290	2014-12-13 02:00:00	0.0	-1.254	65.1	5.3	82670.0	0.0	562.5	362.9781859	1.0591939	0.0027431	347
291	2014-12-13 03:00:00	0.0	-1.954	69.2	2.4	82630.0	0.0	562.5	366.4928289	1.061414	0.0027711	347
292	2014-12-13 04:00:00	0.0	-3.854	77.8	1.7	82630.0	0.0	562.5	357.8016101	1.0689028	0.0027051	347
293	2014-12-13 05:00:00	0.0	-3.154	78.1	1.0	82650.0	0.0	562.5	378.4510272	1.0663895	0.0028612	347
294	2014-12-13 06:00:00	0.0	-2.654	79.1	1.8	82680.0	0.0	562.5	397.8007629	1.0648047	0.0030071	347
295	2014-12-13 07:00:00	7.0	-1.554	71.8	2.3	82710.0	0.0	562.5	391.6205656	1.0608769	0.0029591	347
296	2014-12-13 08:00:00	50.0	-0.654	69.1	1.8	82760.0	0.0	0.3636364	402.5534785	1.0580122	0.0030403	347
297	2014-12-13 09:00:00	148.0	1.046	62.3	2.4	82790.0	0.0	0.4744928	410.4769293	1.0518338	0.0030993	347
298	2014-12-13 10:00:00	110.0	1.846	63.3	3.4	82770.0	0.0	0.7235897	441.6751682	1.0485205	0.0033369	347
299	2014-12-13 11:00:00	251.0	2.646	65.9	4.8	82750.0	0.0	0.3526842	486.7669753	1.0452264	0.0036805	347
300	2014-12-13 12:00:00	309.0	2.846	62.4	5.3	82740.0	0.0	0.1348	467.497438	1.0443428	0.0035344	347
301	2014-12-13 13:00:00	155.0	2.246	66.0	3.9	82710.0	0.0	0.4516245	473.8398555	1.0462386	0.0035839	347
302	2014-12-13 14:00:00	97.0	1.846	71.0	4.0	82700.0	0.0	0.3945223	495.4018475	1.0476337	0.0037485	347
303	2014-12-13 15:00:00	17.0	1.046	76.8	3.1	82740.0	0.0	0.382963	506.0132932	1.0511985	0.0038274	347
304	2014-12-13 16:00:00	0.0	0.846	78.8	4.4	82770.0	0.0	0.4066973	511.7722804	1.0523473	0.0038698	347
305	2014-12-13 17:00:00	0.0	0.446	78.8	3.6	82800.0	0.0	0.4066973	497.2166082	1.0542678	0.0037577	347
306	2014-12-13 18:00:00	0.0	-0.854	81.7	2.0	82810.0	0.0	0.4066973	469.061094	1.059429	0.0035433	347
307	2014-12-13 19:00:00	0.0	-1.054	82.4	1.3	82830.0	0.0	0.4066973	466.2146427	1.0604638	0.0035208	347
308	2014-12-13 20:00:00	0.0	-0.554	81.3	1.8	82840.0	0.0	0.4066973	477.0910304	1.0586465	0.003603	347
309	2014-12-13 21:00:00	0.0	-0.554	81.6	1.5	82860.0	0.0	0.4066973	478.8515139	1.0589021	0.0036155	347
310	2014-12-13 22:00:00	0.0	-1.754	86.3	0.8	82860.0	0.0	0.4066973	463.837983	1.0635841	0.0035015	347
311	2014-12-13 23:00:00	0.0	-0.454	79.9	2.5	82860.0	0.0	0.4066973	472.3022837	1.0585138	0.0035657	347
312	2014-12-14 00:00:00	0.0	-0.454	82.1	3.1	82860.0	0.0	586.5	485.3068522	1.0585138	0.0036645	348
313	2014-12-14 01:00:00	0.0	-0.854	83.1	2.3	82850.0	0.0	586.5	477.0988606	1.0599408	0.0036026	348
314	2014-12-14 02:00:00	0.0	-1.354	81.2	1.8	82850.0	0.0	586.5	449.4403286	1.0618907	0.0033926	348
315	2014-12-14 03:00:00	0.0	-1.854	84.7	1.4	82850.0	0.0	586.5	451.899839	1.0638477	0.0034113	348
316	2014-12-14 04:00:00	0.0	-1.954	85.7	1.1	82840.0	0.0	586.5	453.8791248	1.0641115	0.0034267	348
317	2014-12-14 05:00:00	0.0	-1.254	83.1	1.2	82850.0	0.0	586.5	463.3408179	1.0615001	0.0034981	348
318	2014-12-14 06:00:00	0.0	-0.354	83.4	1.7	82870.0	0.0	586.5	496.5914874	1.0582534	0.0037498	348
319	2014-12-14 07:00:00	4.0	0.146	81.7	2.1	82900.0	0.0	586.5	504.4476041	1.0566997	0.0038081	348
320	2014-12-14 08:00:00	27.0	0.746	80.9	1.2	82930.0	0.0	0.6563636	521.639098	1.0547665	0.0039372	348
321	2014-12-14 09:00:00	74.0	1.246	80.5	0.8	82960.0	0.0	0.7372464	538.0671976	1.0532254	0.0040605	348
322	2014-12-14 10:00:00	89.0	2.246	77.1	2.3	82950.0	0.0	0.776359	553.5311039	1.0492745	0.0041785	348
323	2014-12-14 11:00:00	110.0	2.546	75.6	3.9	82920.0	0.0	0.7163158	554.4651415	1.0477536	0.0041872	348
324	2014-12-14 12:00:00	117.0	2.646	74.5	5.0	82890.0	0.0	0.6724	550.2904349	1.0469948	0.0041569	348
325	2014-12-14 13:00:00	80.0	2.546	73.3	4.9	82900.0	0.0	0.7169675	537.596493	1.0475009	0.0040599	348
326	2014-12-14 14:00:00	46.0	2.346	73.3	4.7	82910.0	0.0	0.7128662	530.0079821	1.0483878	0.0040018	348
327	2014-12-14 15:00:00	11.0	1.946	76.8	3.2	82920.0	0.0	0.6007407	539.7111376	1.0500388	0.004075	348
328	2014-12-14 16:00:00	0.0	1.546	82.0	2.7	82950.0	0.0	0.6992749	560.0093139	1.0519483	0.0042278	348
329	2014-12-14 17:00:00	0.0	1.246	83.3	2.4	82950.0	0.0	0.6992749	556.7825784	1.0530984	0.0042032	348
330	2014-12-14 18:00:00	0.0	1.246	83.4	2.4	82960.0	0.0	0.6992749	557.4509849	1.0532254	0.0042078	348
331	2014-12-14 19:00:00	0.0	0.546	87.4	0.9	82970.0	0.0	0.6992749	555.4787931	1.0560464	0.0041923	348
332	2014-12-14 20:00:00	0.0	0.446	90.8	1.2	82980.0	0.0	0.6992749	572.9348734	1.0565597	0.0043245	348
333	2014-12-14 21:00:00	0.0	0.246	91.9	0.8	83000.0	0.0	0.6992749	571.5495696	1.0575874	0.0043129	348
334	2014-12-14 22:00:00	0.0	-0.154	92.4	0.6	83000.0	0.0	0.6992749	558.2352964	1.059137	0.0042117	348
335	2014-12-14 23:00:00	0.0	0.146	91.3	1.2	82990.0	0.0	0.6992749	563.7217412	1.0578469	0.0042539	348
336	2014-12-15 00:00:00	0.0	0.846	88.3	2.1	82980.0	0.0	610.5	573.4707152	1.0550172	0.0043285	349
337	2014-12-15 01:00:00	0.0	0.746	88.7	2.0	82950.0	0.0	610.5	571.9331025	1.0550209	0.0043184	349
338	2014-12-15 02:00:00	0.0	0.146	91.8	1.0	82940.0	0.0	610.5	566.8089359	1.0572096	0.00428	349
339	2014-12-15 03:00:00	0.0	0.346	93.3	1.3	82920.0	0.0002	610.5	584.4694747	1.0561818	0.0044153	349
340	2014-12-15 04:00:00	0.0	-0.154	97.0	0.3	82910.0	0.0004	610.5	586.0262311	1.0579886	0.0044277	349
341	2014-12-15 05:00:00	0.0	-0.254	97.0	0.4	82900.0	0.0003	610.5	581.7847123	1.0582486	0.004396	349
342	2014-12-15 06:00:00	0.0	-0.154	96.5	0.3	82910.0	0.0001	610.5	583.0054773	1.0579886	0.0044047	349
343	2014-12-15 07:00:00	3.0	0.046	95.4	0.6	82930.0	0.0002	610.5	584.7839054	1.0574691	0.0044172	349
344	2014-12-15 08:00:00	25.0	0.246	95.0	0.9	82940.0	0.0001	0.6818182	590.8292613	1.0568229	0.0044627	349
345	2014-12-15 09:00:00	114.0	0.446	95.2	0.6	82960.0	0.0	0.5952174	600.6982373	1.056305	0.0045366	349
346	2014-12-15 10:00:00	181.0	1.946	87.8	2.4	82950.0	0.0	0.5282447	617.0135141	1.0504187	0.0046613	349
347	2014-12-15 11:00:00	202.0	2.746	84.3	3.4	82890.0	0.0	0.4897938	627.1103895	1.0466153	0.0047417	349
348	2014-12-15 12:00:00	176.0	2.946	82.8	3.0	82860.0	0.0	0.5222161	624.7420002	1.0454786	0.0047253	349
349	2014-12-15 13:00:00	107.0	2.846	81.2	3.0	82810.0	0.0	0.6516279	608.3460251	1.0452263	0.0046032	349
350	2014-12-15 14:00:00	37.0	2.446	83.3	2.8	82800.0	0.0	0.7690446	606.6129856	1.046617	0.0045906	349
351	2014-12-15 15:00:00	9.0	2.046	84.6	1.7	82790.0	0.0	0.6057101	598.782198	1.0480117	0.0045314	349
352	2014-12-15 16:00:00	0.0	1.646	87.1	2.0	82780.0	0.0	0.5944395	599.1120435	1.0494104	0.0045345	349
353	2014-12-15 17:00:00	0.0	1.346	89.8	1.7	82760.0	0.0001	0.5944395	604.5512289	1.0503035	0.0045771	349
354	2014-12-15 18:00:00	0.0	0.746	93.1	1.0	82750.0	0.0	0.5944395	600.3040794	1.0524771	0.0045452	349
355	2014-12-15 19:00:00	0.0	0.946	92.4	1.4	82730.0	0.0	0.5944395	604.4339862	1.051455	0.0045778	349
356	2014-12-15 20:00:00	0.0	0.646	94.0	0.7	82700.0	0.0	0.5944395	601.7525943	1.0522253	0.0045591	349
357	2014-12-15 21:00:00	0.0	0.546	94.6	0.7	82670.0	0.0002	0.5944395	601.2390599	1.0522279	0.0045568	349
358	2014-12-15 22:00:00	0.0	0.346	96.0	0.7	82630.0	0.0	0.5944395	601.3833823	1.0524879	0.0045601	349
359	2014-12-15 23:00:00	0.0	0.246	96.1	1.0	82590.0	0.0	0.5944395	597.6704422	1.0523632	0.004534	349
360	2014-12-16 00:00:00	0.0	0.046	97.4	0.8	82530.0	0.0	634.5	597.0435261	1.0523685	0.0045325	350
361	2014-12-16 01:00:00	0.0	0.246	96.1	0.5	82480.0	0.0001	634.5	597.6704422	1.0509616	0.0045401	350
362	2014-12-16 02:00:00	0.0	-0.054	97.2	0.2	82440.0	0.0001	634.5	591.5122468	1.0516058	0.0044951	350
363	2014-12-16 03:00:00	0.0	0.046	97.0	0.5	82380.0	0.0002	634.5	594.5916019	1.0504558	0.004522	350
364	2014-12-16 04:00:00	0.0	-0.154	98.0	0.2	82340.0	0.0001	634.5	592.0677386	1.050715	0.0045049	350
365	2014-12-16 05:00:00	0.0	-0.154	98.1	0.1	82310.0	0.0001	634.5	592.6718894	1.0503322	0.0045112	350
366	2014-12-16 06:00:00	0.0	-0.254	98.9	0.2	82280.0	0.0001	634.5	593.1804953	1.0503341	0.0045167	350
367	2014-12-16 07:00:00	3.0	-0.354	99.1	0.2	82270.0	0.0003	634.5	590.0745372	1.0505914	0.0044935	350
368	2014-12-16 08:00:00	35.0	-0.154	98.3	0.4	82270.0	0.0003	0.5545455	593.8801909	1.0498217	0.0045227	350
369	2014-12-16 09:00:00	69.0	-0.054	98.2	0.6	82260.0	0.0007	0.755	597.5977637	1.0493098	0.0045517	350
370	2014-12-16 10:00:00	109.0	-0.054	98.2	0.2	82240.0	0.0008	0.7159043	597.5977637	1.0490546	0.0045529	350
371	2014-12-16 11:00:00	127.0	0.046	98.0	0.0	82190.0	0.0002	0.6792268	600.7214123	1.0480331	0.0045796	350
372	2014-12-16 12:00:00	133.0	0.146	97.4	0.1	82130.0	0.0002	0.6389474	601.3855158	1.0468848	0.0045881	350
373	2014-12-16 13:00:00	94.0	0.246	96.2	0.0	82080.0	0.0001	0.6939535	598.2923677	1.0458648	0.0045671	350
374	2014-12-16 14:00:00	50.0	0.146	96.8	0.0	82060.0	0.0002	0.6975309	597.6808823	1.0459925	0.0045636	350
375	2014-12-16 15:00:00	9.0	0.346	96.2	1.5	82060.0	0.0001	0.6831494	602.6362643	1.0452276	0.0046017	350
376	2014-12-16 16:00:00	0.0	0.346	95.4	1.6	82080.0	0.0001	0.6847854	597.6247362	1.0454824	0.004562	350
377	2014-12-16 17:00:00	0.0	0.246	94.1	2.3	82100.0	0.0	0.6847854	585.2319314	1.0461196	0.0044656	350
378	2014-12-16 18:00:00	0.0	0.146	93.3	2.4	82130.0	0.0	0.6847854	576.0705198	1.0468848	0.0043936	350
379	2014-12-16 19:00:00	0.0	0.046	93.4	0.8	82160.0	0.0	0.6847854	572.5242847	1.0476505	0.0043648	350
380	2014-12-16 20:00:00	0.0	-0.254	94.6	0.5	82190.0	0.0	0.6847854	567.390039	1.0491852	0.0043238	350
381	2014-12-16 21:00:00	0.0	-0.354	94.8	0.7	82190.0	0.0	0.6847854	564.4708994	1.0495698	0.0043014	350
382	2014-12-16 22:00:00	0.0	-0.954	94.7	0.5	82200.0	0.0	0.6847854	539.7396424	1.0520113	0.0041112	350
383	2014-12-16 23:00:00	0.0	-0.954	85.7	1.9	82230.0	0.0	0.6847854	488.4444282	1.0523953	0.0037167	350
384	2014-12-17 00:00:00	0.0	-1.954	83.6	2.8	82240.0	0.0	658.5	442.7572326	1.0564043	0.0033668	351
385	2014-12-17 01:00:00	0.0	-3.954	93.8	0.7	82270.0	0.0	658.5	428.166222	1.0646411	0.0032541	351
386	2014-12-17 02:00:00	0.0	-4.254	94.3	0.7	82300.0	0.0	658.5	420.8676275	1.0662176	0.0031971	351
387	2014-12-17 03:00:00	0.0	-5.454	96.3	0.6	82320.0	0.0	658.5	392.563844	1.0712574	0.0029804	351
388	2014-12-17 04:00:00	0.0	-6.354	99.5	0.4	82340.0	0.0	658.5	378.732765	1.0751323	0.0028742	351
389	2014-12-17 05:00:00	0.0	-7.154	99.4	0.4	82360.0	0.0	658.5	355.8274747	1.0786277	0.0026989	351
390	2014-12-17 06:00:00	0.0	-8.554	99.1	0.7	82400.0	0.0	658.5	318.302349	1.0848615	0.002412	351
391	2014-12-17 07:00:00	14.0	-8.354	96.1	1.2	82440.0	0.0	0.1425	313.5094763	1.0845683	0.0023744	351
392	2014-12-17 08:00:00	73.0	-7.854	94.0	0.6	82460.0	0.0	0.02	318.7921137	1.0827869	0.002414	351
393	2014-12-17 09:00:00	154.0	-6.754	91.9	0.4	82470.0	0.0	0.4531884	339.2497376	1.0784466	0.0025692	351
394	2014-12-17 10:00:00	189.0	-4.954	84.7	0.4	82430.0	0.0	0.5073936	358.6009072	1.070689	0.0027178	351
395	2014-12-17 11:00:00	166.0	-3.754	78.2	0.4	82320.0	0.0	0.5807216	362.342984	1.0644973	0.0027499	351
396	2014-12-17 12:00:00	136.0	-2.454	74.4	1.6	82260.0	0.0	0.6308033	379.7479869	1.058613	0.0028847	351
397	2014-12-17 13:00:00	122.0	-1.454	73.8	1.8	82180.0	0.0	0.6027907	405.4956591	1.0536909	0.0030843	351
398	2014-12-17 14:00:00	54.0	-0.954	68.7	1.5	82150.0	0.0	0.6733333	391.5534681	1.0513714	0.0029789	351
399	2014-12-17 15:00:00	5.0	-0.854	68.4	3.2	82220.0	0.0	0.6355935	392.7023112	1.0518809	0.0029851	351
400	2014-12-17 16:00:00	0.0	-2.254	87.5	3.1	82260.0	0.0002	0.605106	453.2661915	1.0578314	0.0034463	351
401	2014-12-17 17:00:00	0.0	-2.554	89.7	3.0	82280.0	0.0002	0.605106	454.4641365	1.0592617	0.0034546	351
402	2014-12-17 18:00:00	0.0	-2.854	93.0	1.3	82320.0	0.0003	0.605106	460.8164206	1.0609529	0.0035015	351
403	2014-12-17 19:00:00	0.0	-3.054	96.3	0.4	82360.0	0.0003	0.605106	470.1283201	1.0622544	0.0035709	351
404	2014-12-17 20:00:00	0.0	-3.154	97.8	0.1	82410.0	0.0003	0.605106	473.9117856	1.0632929	0.0035976	351
405	2014-12-17 21:00:00	0.0	-3.254	95.1	0.2	82460.0	0.0002	0.605106	457.4093145	1.0643323	0.0034695	351
406	2014-12-17 22:00:00	0.0	-3.654	95.2	0.2	82510.0	0.0002	0.605106	444.4242481	1.0665583	0.0033684	351
407	2014-12-17 23:00:00	0.0	-4.054	95.5	0.3	82550.0	0.0	0.605106	432.6702998	1.0686615	0.0032773	351
408	2014-12-18 00:00:00	0.0	-4.654	96.4	0.3	82580.0	0.0	682.5	417.4824993	1.0714389	0.0031605	352
409	2014-12-18 01:00:00	0.0	-4.854	93.0	0.6	82640.0	0.0	682.5	396.7267004	1.0730166	0.0030004	352
410	2014-12-18 02:00:00	0.0	-4.754	92.5	0.6	82680.0	0.0	682.5	397.5831488	1.073136	0.0030055	352
411	2014-12-18 03:00:00	0.0	-5.454	97.1	0.7	82690.0	0.0	682.5	395.8250182	1.0760723	0.0029917	352
412	2014-12-18 04:00:00	0.0	-6.554	99.7	0.5	82710.0	0.0	682.5	373.7297653	1.0807736	0.0028233	352
413	2014-12-18 05:00:00	0.0	-7.954	97.3	0.6	82760.0	0.0	682.5	327.4370392	1.087136	0.0024707	352
414	2014-12-18 06:00:00	0.0	-8.354	96.1	0.5	82790.0	0.0	682.5	313.5094763	1.0891729	0.0023643	352
415	2014-12-18 07:00:00	16.0	-7.254	95.3	0.8	82860.0	0.0	0.02	338.533139	1.0855841	0.0025517	352
416	2014-12-18 08:00:00	63.0	-6.054	92.5	0.7	82930.0	0.0	0.1542466	360.2478483	1.0816198	0.0027138	352
417	2014-12-18 09:00:00	131.0	-5.254	92.0	0.5	82990.0	0.0	0.5348551	380.7656142	1.07917	0.0028669	352
418	2014-12-18 10:00:00	166.0	-2.754	89.4	0.3	82990.0	0.0	0.5673404	446.2784568	1.0691924	0.0033629	352
419	2014-12-18 11:00:00	126.0	-1.554	88.9	0.5	82970.0	0.0	0.6817526	484.8895304	1.0642118	0.0036564	352
420	2014-12-18 12:00:00	133.0	-0.654	86.7	0.5	82970.0	0.0	0.6389474	505.0851894	1.0606969	0.0038097	352
421	2014-12-18 13:00:00	97.0	0.146	85.3	0.6	82970.0	0.0	0.684186	526.6754055	1.057592	0.0039735	352
422	2014-12-18 14:00:00	63.0	0.146	88.9	0.4	82990.0	0.0	0.6188889	548.9032069	1.0578469	0.0041414	352
