11:36:36   22.01.2015              Programm Climap                 MeteoSchweiz
Zeitangaben in UTC 0040 (UTC)  =  01:40 Uhr Winterzeit  =  02:40 Uhr Sommerzeit
Auswahlperiode: 01.01.2014 10:20  -  22.01.2015 10:20 UTC 32767 -> Keine Angabe
Anzahl Stationen  1
    29	Samedan                 1709 m.ü.M.	787149/ 155701
Anzahl Parameter  6
   261  Lufttemperatur 2 m über Boden; Stundenmittel  [°C]
   266  Relative Luftfeuchtigkeit 2 m über Boden; Stundenmittel  [%]
   283  Windgeschwindigkeit skalar; Stundenmittel  [m/s]
   269  Globalstrahlung; Stundenmittel  [W/m²]
   306  Luftdruck auf Stationshöhe (QFE); Stundenmittel  [hPa]
   267  Niederschlag; Stundensumme  [mm]

  STA JAHR MO TG HH MM   261   266   283   269   306   267
   29 2014  2 22  9  0  -6.8  83.0   0.8   464 823.7   0.0 
   29 2014  2 22 10  0  -3.1  56.2   2.5   573 823.9   0.0 
   29 2014  2 22 11  0  -2.3  49.0   3.7   645 824.1   0.0 
   29 2014  2 22 12  0  -2.3  48.0   2.8   635 824.1   0.0 
   29 2014  2 22 13  0  -2.4  51.6   2.0   576 824.2   0.0 
   29 2014  2 22 14  0  -2.8  51.3   1.5   448 824.6   0.0 
   29 2014  2 22 15  0  -2.9  48.5   2.0   227 824.9   0.0 
   29 2014  2 22 16  0  -5.5  62.4   1.2    58 825.3   0.0 
   29 2014  2 22 17  0  -8.2  76.8   1.5     1 826.0   0.0 
   29 2014  2 22 18  0  -9.2  85.0   0.5     0 826.6   0.0 
   29 2014  2 22 19  0 -11.6  90.2   1.3     0 826.8   0.0 
   29 2014  2 22 20  0 -12.4  92.7   1.0     0 827.2   0.0 
   29 2014  2 22 21  0 -10.7  91.5   0.5     0 827.5   0.0 
   29 2014  2 22 22  0 -11.1  94.9   0.8     0 827.9   0.0 
   29 2014  2 22 23  0 -10.8  93.0   0.8     0 828.1   0.0 
   29 2014  2 23  0  0 -11.4  95.8   0.8     0 828.3   0.0 
   29 2014  2 23  1  0 -11.6  96.0   0.9     0 828.4   0.0 
   29 2014  2 23  2  0 -10.5  92.4   0.9     0 828.5   0.0 
   29 2014  2 23  3  0 -10.4  95.3   0.8     0 828.8   0.0 
   29 2014  2 23  4  0 -10.4  96.6   0.5     0 829.3   0.0 
   29 2014  2 23  5  0 -13.0  98.4   1.4     0 829.8   0.0 
   29 2014  2 23  6  0 -13.1  99.9   0.6     3 830.1   0.0 
   29 2014  2 23  7  0 -14.7  99.2   1.0    27 830.7   0.0 
   29 2014  2 23  8  0 -13.8 100.0   0.3   224 830.8   0.0 
   29 2014  2 23  9  0 -11.4  97.9   0.2   472 830.7   0.0 
   29 2014  2 23 10  0  -9.0  89.3   0.6   577 830.7   0.0 
   29 2014  2 23 11  0  -5.2  74.0   0.3   649 830.4   0.0 
   29 2014  2 23 12  0  -1.4  51.5   0.6   636 829.8   0.0 
   29 2014  2 23 13  0  -0.6  45.6   1.0   570 829.3   0.0 
   29 2014  2 23 14  0  -1.0  49.4   2.3   452 829.1   0.0 
   29 2014  2 23 15  0  -1.1  47.1   1.0   293 829.1   0.0 
   29 2014  2 23 16  0  -3.1  52.1   1.1    61 829.3   0.0 
   29 2014  2 23 17  0  -6.3  72.1   0.3     1 829.7   0.0 
   29 2014  2 23 18  0  -8.8  83.2   1.0     0 830.3   0.0 
   29 2014  2 23 19  0 -11.1  90.2   0.7     0 830.5   0.0 
   29 2014  2 23 20  0 -13.4  95.5   1.2     0 830.9   0.0 
   29 2014  2 23 21  0 -15.3  97.3   1.0     0 831.2   0.0 
   29 2014  2 23 22  0 -14.9  96.0   1.3     0 831.2   0.0 
   29 2014  2 23 23  0 -16.7  98.1   0.9     0 831.1   0.0 
   29 2014  2 24  0  0 -16.9  98.8   1.3     0 831.1   0.0 
   29 2014  2 24  1  0 -16.9  99.1   1.0     0 831.0   0.0 
   29 2014  2 24  2  0 -17.4  97.6   1.2     0 830.7   0.0 
   29 2014  2 24  3  0 -18.0 100.0   0.7     0 830.3   0.0 
   29 2014  2 24  4  0 -19.4  99.5   0.9     0 830.4   0.0 
   29 2014  2 24  5  0 -18.2  98.3   1.0     0 830.3   0.0 
   29 2014  2 24  6  0 -19.5  99.5   0.9     4 830.2   0.0 
   29 2014  2 24  7  0 -18.2  99.5   0.7    28 830.3   0.0 
   29 2014  2 24  8  0 -17.6  98.9   0.3   235 830.2   0.0 
   29 2014  2 24  9  0 -14.7  97.7   0.1   486 829.9   0.0 
   29 2014  2 24 10  0  -9.1  77.3   0.4   590 829.8   0.0 
   29 2014  2 24 11  0  -6.1  70.1   0.5   657 829.4   0.0 
   29 2014  2 24 12  0  -0.3  45.1   3.8   641 828.8   0.0 
   29 2014  2 24 13  0   0.4  44.4   4.4   573 828.3   0.0 
   29 2014  2 24 14  0   0.2  42.7   3.5   453 828.0   0.0 
   29 2014  2 24 15  0  -1.0  47.6   2.9   295 828.0   0.0 
   29 2014  2 24 16  0  -3.5  52.7   2.8    63 828.2   0.0 
   29 2014  2 24 17  0  -5.9  62.0   0.4     1 828.7   0.0 
   29 2014  2 24 18  0  -7.7  66.8   0.4     0 829.1   0.0 
   29 2014  2 24 19  0 -11.0  77.0   0.8     0 829.0   0.0 
   29 2014  2 24 20  0 -13.2  85.8   0.9     0 829.0   0.0 
   29 2014  2 24 21  0 -13.7  80.7   1.2     0 828.9   0.0 
   29 2014  2 24 22  0 -15.7  86.7   1.4     0 828.8   0.0 
   29 2014  2 24 23  0 -14.9  84.1   1.7     0 828.9   0.0 
   29 2014  2 25  0  0 -16.3  93.5   1.0     0 828.5   0.0 
   29 2014  2 25  1  0 -16.9  99.8   0.5     0 828.2   0.0 
   29 2014  2 25  2  0 -18.7 100.0   1.6     0 827.8   0.0 
   29 2014  2 25  3  0 -18.8  98.7   0.9     0 827.3   0.0 
   29 2014  2 25  4  0 -19.8  99.0   1.3     0 827.2   0.0 
   29 2014  2 25  5  0 -19.7  97.6   1.3     0 827.0   0.0 
   29 2014  2 25  6  0 -19.6 100.0   0.6     4 827.1   0.0 
   29 2014  2 25  7  0 -18.5  97.3   1.0    29 827.3   0.0 
   29 2014  2 25  8  0 -17.3  97.3   0.6   246 827.1   0.0 
   29 2014  2 25  9  0 -16.0  94.6   0.6   393 826.5   0.0 
   29 2014  2 25 10  0  -9.1  76.0   0.4   526 826.1   0.0 
   29 2014  2 25 11  0  -1.0  52.3   5.7   586 825.9   0.0 
   29 2014  2 25 12  0  -0.2  49.5   6.0   583 825.4   0.0 
   29 2014  2 25 13  0  -0.2  51.9   6.1   513 825.1   0.0 
   29 2014  2 25 14  0  -0.3  49.9   5.4   421 825.1   0.0 
   29 2014  2 25 15  0  -0.9  53.8   5.4   254 825.0   0.0 
   29 2014  2 25 16  0  -1.9  58.7   4.8    80 825.1   0.0 
   29 2014  2 25 17  0  -3.3  64.4   3.2     2 825.7   0.0 
   29 2014  2 25 18  0  -5.2  69.2   2.3     0 826.2   0.0 
   29 2014  2 25 19  0  -7.8  71.8   1.6     0 826.4   0.0 
   29 2014  2 25 20  0  -9.3  75.3   1.8     0 826.5   0.0 
   29 2014  2 25 21  0  -8.6  76.9   0.6     0 826.6   0.0 
   29 2014  2 25 22  0  -9.3  80.9   0.4     0 826.4   0.0 
   29 2014  2 25 23  0  -8.4  80.0   0.2     0 826.5   0.0 
   29 2014  2 26  0  0  -8.6  91.7   0.5     0 826.5   0.0 
   29 2014  2 26  1  0  -8.6  86.2   0.5     0 826.5   0.0 
   29 2014  2 26  2  0  -9.8  92.1   1.0     0 826.4   0.0 
   29 2014  2 26  3  0  -8.9  91.7   0.5     0 826.1   0.0 
   29 2014  2 26  4  0  -8.7  87.6   0.3     0 826.1   0.0 
   29 2014  2 26  5  0  -8.9  90.8   0.5     0 826.1   0.0 
   29 2014  2 26  6  0  -8.9  87.5   0.8     8 826.1   0.0 
   29 2014  2 26  7  0  -9.8  92.3   0.4    68 826.3   0.0 
   29 2014  2 26  8  0  -9.4  91.7   0.3   171 826.2   0.0 
   29 2014  2 26  9  0  -6.9  82.5   0.4   247 826.0   0.0 
   29 2014  2 26 10  0  -4.4  80.8   0.6   295 826.1   0.0 
   29 2014  2 26 11  0  -3.3  87.6   0.5   321 825.8   0.0 
   29 2014  2 26 12  0  -2.0  86.5   0.4   322 825.3   0.0 
   29 2014  2 26 13  0  -0.4  80.0   1.1   257 825.0   0.0 
   29 2014  2 26 14  0  -0.5  83.2   1.1   145 825.0   0.0 
   29 2014  2 26 15  0  -1.0  91.4   0.7    81 825.3   0.5 
   29 2014  2 26 16  0  -1.2  93.5   0.8    42 825.5   0.5 
   29 2014  2 26 17  0  -1.7  94.8   1.0     1 825.6   0.1 
   29 2014  2 26 18  0  -1.8  95.3   1.0     0 826.2   0.1 
   29 2014  2 26 19  0  -2.1  93.1   1.2     0 826.1   0.0 
   29 2014  2 26 20  0  -4.1  94.7   1.4     0 826.3   0.0 
   29 2014  2 26 21  0  -5.1  97.0   0.7     0 826.6   0.0 
   29 2014  2 26 22  0  -6.8  98.9   0.7     0 826.7   0.0 
   29 2014  2 26 23  0  -8.3  99.9   0.7     0 826.9   0.0 
   29 2014  2 27  0  0  -8.6  99.1   0.6     0 827.0   0.0 
   29 2014  2 27  1  0  -9.7  97.4   0.6     0 827.1   0.0 
   29 2014  2 27  2  0 -10.4  98.6   0.6     0 827.3   0.0 
   29 2014  2 27  3  0 -10.2  98.9   0.5     0 827.4   0.0 
   29 2014  2 27  4  0 -10.4  98.8   0.6     0 827.5   0.0 
   29 2014  2 27  5  0  -9.0  96.3   0.7     0 827.5   0.0 
   29 2014  2 27  6  0  -9.7  98.6   0.5     5 827.6   0.0 
   29 2014  2 27  7  0  -9.1  97.2   0.4    54 827.8   0.0 
   29 2014  2 27  8  0  -8.8  96.1   0.3   294 827.8   0.0 
   29 2014  2 27  9  0  -6.7  93.1   0.4   402 827.4   0.0 
   29 2014  2 27 10  0  -3.7  80.6   0.5   629 826.9   0.0 
   29 2014  2 27 11  0  -1.7  69.6   0.5   532 826.3   0.0 
   29 2014  2 27 12  0  -0.9  64.4   3.3   386 825.4   0.0 
   29 2014  2 27 13  0  -0.8  65.8   5.1   350 824.7   0.0 
   29 2014  2 27 14  0  -0.3  65.3   4.9   545 824.2   0.0 
   29 2014  2 27 15  0  -1.2  75.8   4.8   249 824.0   0.0 
   29 2014  2 27 16  0  -2.0  77.3   3.4    70 823.6   0.0 
   29 2014  2 27 17  0  -2.3  78.5   3.3     1 823.3   0.0 
   29 2014  2 27 18  0  -2.3  80.0   3.4     0 823.3   0.0 
   29 2014  2 27 19  0  -2.4  82.1   2.7     0 823.0   0.0 
   29 2014  2 27 20  0  -2.5  83.5   2.8     0 822.8   0.0 
   29 2014  2 27 21  0  -3.3  83.4   2.6     0 822.5   0.0 
   29 2014  2 27 22  0  -3.5  85.8   2.3     0 822.1   0.0 
   29 2014  2 27 23  0  -3.7  87.7   2.0     0 821.8   0.1 
   29 2014  2 28  0  0  -3.8  86.7   2.2     0 821.6   0.0 
   29 2014  2 28  1  0  -4.3  88.6   2.2     0 821.2   0.0 
   29 2014  2 28  2  0  -4.8  86.6   2.5     0 820.7   0.0 
   29 2014  2 28  3  0  -7.8  92.0   2.2     0 820.4   0.0 
   29 2014  2 28  4  0  -8.6  91.4   1.6     0 820.1   0.0 
   29 2014  2 28  5  0 -10.4  92.1   1.3     0 819.9   0.0 
   29 2014  2 28  6  0 -12.8  97.3   1.1     5 819.6   0.0 
   29 2014  2 28  7  0 -12.3  96.2   0.9    31 819.4   0.0 
   29 2014  2 28  8  0 -11.5  90.7   0.7   266 818.9   0.0 
   29 2014  2 28  9  0  -8.1  85.0   0.3   482 818.3   0.0 
   29 2014  2 28 10  0  -3.5  71.5   4.4   449 817.8   0.0 
   29 2014  2 28 11  0  -2.0  62.4   3.0   443 816.9   0.0 
   29 2014  2 28 12  0  -1.0  61.9   3.9   512 815.9   0.0 
   29 2014  2 28 13  0  -1.2  67.7   5.9   501 815.2   0.0 
   29 2014  2 28 14  0  -1.5  69.5   6.3   352 814.9   0.0 
   29 2014  2 28 15  0  -2.0  71.8   4.1   187 814.6   0.0 
   29 2014  2 28 16  0  -2.7  69.9   3.3    58 814.4   0.0 
   29 2014  2 28 17  0  -3.4  76.6   1.5     7 814.3   0.0 
   29 2014  2 28 18  0  -4.9  83.7   0.8     0 814.0   0.0 
   29 2014  2 28 19  0  -5.2  83.2   0.7     0 813.8   0.0 
   29 2014  2 28 20  0  -5.8  85.1   1.5     0 813.5   0.0 
   29 2014  2 28 21  0  -5.4  85.1   1.8     0 813.5   0.0 
   29 2014  2 28 22  0  -4.9  84.7   2.4     0 813.1   0.0 
   29 2014  2 28 23  0  -5.1  84.3   1.1     0 812.6   0.0 
   29 2014  3  1  0  0  -4.7  80.5   1.5     0 812.2   0.0 
   29 2014  3  1  1  0  -3.9  77.7   2.4     0 811.7   0.0 
   29 2014  3  1  2  0  -3.7  77.9   3.9     0 811.2   0.0 
   29 2014  3  1  3  0  -3.3  76.7   7.4     0 810.6   0.0 
   29 2014  3  1  4  0  -3.4  80.3   6.4     0 810.4   0.0 
   29 2014  3  1  5  0  -3.6  82.6   7.3     0 810.0   0.0 
   29 2014  3  1  6  0  -3.6  83.7   7.8     7 809.9   0.0 
   29 2014  3  1  7  0  -3.4  85.4   6.7    58 810.2   0.0 
   29 2014  3  1  8  0  -2.9  83.2   5.6   122 810.4   0.0 
   29 2014  3  1  9  0  -2.1  78.3   6.6   228 810.3   0.0 
   29 2014  3  1 10  0  -1.6  76.8   6.6   249 810.1   0.0 
   29 2014  3  1 11  0  -0.7  68.0   4.6   267 810.2   0.0 
   29 2014  3  1 12  0  -0.4  67.9   3.4   302 809.9   0.0 
   29 2014  3  1 13  0  -0.2  65.3   4.0   269 809.5   0.0 
   29 2014  3  1 14  0  -0.3  66.6   4.6   203 809.1   0.0 
   29 2014  3  1 15  0  -0.5  61.9   3.5   133 808.8   0.0 
   29 2014  3  1 16  0  -1.8  75.1   3.7    32 808.9   0.0 
   29 2014  3  1 17  0  -2.5  82.8   4.1     2 809.0   0.2 
   29 2014  3  1 18  0  -2.9  84.3   3.7     0 809.2   0.3 
   29 2014  3  1 19  0  -3.3  86.0   4.5     0 809.2   0.5 
   29 2014  3  1 20  0  -3.2  83.1   3.1     0 809.1   0.1 
   29 2014  3  1 21  0  -3.3  82.8   3.7     0 809.0   0.1 
   29 2014  3  1 22  0  -3.2  79.7   3.8     0 809.1   0.0 
   29 2014  3  1 23  0  -3.5  81.0   5.1     0 809.1   0.0 
   29 2014  3  2  0  0  -3.5  77.9   4.2     0 809.3   0.0 
   29 2014  3  2  1  0  -3.5  78.3   4.8     0 809.3   0.0 
   29 2014  3  2  2  0  -3.7  80.5   3.7     0 809.4   0.0 
   29 2014  3  2  3  0  -4.2  85.4   3.1     0 809.6   0.0 
   29 2014  3  2  4  0  -4.7  86.4   1.0     0 809.9   0.0 
   29 2014  3  2  5  0  -5.9  84.8   3.7     0 810.2   0.0 
   29 2014  3  2  6  0  -7.0  88.3   1.6     7 810.9   0.0 
   29 2014  3  2  7  0  -5.9  82.0   1.4    73 811.8   0.0 
   29 2014  3  2  8  0  -5.2  79.1   0.8   157 812.3   0.0 
   29 2014  3  2  9  0  -3.8  71.1   2.3   292 812.5   0.0 
   29 2014  3  2 10  0  -2.6  64.7   1.8   565 812.8   0.0 
   29 2014  3  2 11  0  -2.0  65.3   4.5   401 812.8   0.0 
   29 2014  3  2 12  0  -0.4  62.5   4.4   658 812.6   0.0 
   29 2014  3  2 13  0   0.0  62.2   3.9   531 812.3   0.0 
   29 2014  3  2 14  0   0.1  63.4   3.4   448 812.4   0.0 
   29 2014  3  2 15  0   0.0  62.6   3.2   324 812.4   0.0 
   29 2014  3  2 16  0  -1.7  66.0   2.3    98 812.5   0.0 
   29 2014  3  2 17  0  -3.4  72.5   0.4     4 813.1   0.0 
   29 2014  3  2 18  0  -6.2  80.6   1.3     0 813.4   0.0 
   29 2014  3  2 19  0  -9.0  94.8   0.7     0 813.3   0.0 
   29 2014  3  2 20  0  -7.1  84.8   1.1     0 813.6   0.0 
   29 2014  3  2 21  0  -5.7  81.1   1.5     0 813.5   0.0 
   29 2014  3  2 22  0  -6.3  83.9   0.9     0 813.0   0.0 
   29 2014  3  2 23  0  -8.1  86.6   1.8     0 812.4   0.0 
   29 2014  3  3  0  0  -9.3  90.1   2.4     0 812.0   0.0 
   29 2014  3  3  1  0  -9.8  91.7   1.2     0 811.4   0.0 
   29 2014  3  3  2  0  -7.6  83.2   2.1     0 810.8   0.0 
   29 2014  3  3  3  0  -6.3  80.8   1.3     0 809.9   0.0 
   29 2014  3  3  4  0  -5.8  81.0   1.5     0 809.5   0.0 
   29 2014  3  3  5  0  -6.2  83.9   1.2     0 809.1   0.0 
   29 2014  3  3  6  0  -6.7  85.7   0.5    19 808.8   0.0 
   29 2014  3  3  7  0  -5.5  84.1   0.6    83 808.7   0.0 
   29 2014  3  3  8  0  -5.0  84.4   0.7   175 808.4   0.0 
   29 2014  3  3  9  0  -1.7  75.8   0.9   265 808.1   0.0 
   29 2014  3  3 10  0  -0.8  66.9   2.2   208 807.6   0.0 
   29 2014  3  3 11  0  -0.8  65.9   0.5   318 807.0   0.0 
   29 2014  3  3 12  0   1.1  57.1   3.1   292 806.3   0.0 
   29 2014  3  3 13  0   0.3  66.6   4.7   284 806.2   0.0 
   29 2014  3  3 14  0   0.3  67.2   3.4   231 805.8   0.0 
   29 2014  3  3 15  0  -0.2  70.5   3.6    93 805.4   0.0 
   29 2014  3  3 16  0  -1.1  80.4   2.3    18 805.6   0.0 
   29 2014  3  3 17  0  -1.6  86.5   1.0     2 805.8   0.0 
   29 2014  3  3 18  0  -2.6  94.3   0.3     0 806.1   0.0 
   29 2014  3  3 19  0  -2.4  94.9   0.5     0 806.1   0.1 
   29 2014  3  3 20  0  -2.8  94.9   0.3     0 806.1   0.1 
   29 2014  3  3 21  0  -3.2  96.0   0.3     0 806.1   0.0 
   29 2014  3  3 22  0  -2.8  91.4   0.5     0 805.9   0.0 
   29 2014  3  3 23  0  -3.3  92.8   0.5     0 805.9   0.0 
   29 2014  3  4  0  0  -6.1  94.3   0.8     0 805.7   0.0 
   29 2014  3  4  1  0  -6.4  89.7   1.3     0 806.0   0.0 
   29 2014  3  4  2  0  -6.5  92.5   0.5     0 806.0   0.0 
   29 2014  3  4  3  0  -8.2  92.6   0.9     0 805.9   0.0 
   29 2014  3  4  4  0  -9.1  89.9   1.3     0 806.1   0.0 
   29 2014  3  4  5  0  -9.4  91.3   1.1     0 806.4   0.0 
   29 2014  3  4  6  0  -7.5  88.8   1.0     6 807.1   0.0 
   29 2014  3  4  7  0  -6.8  90.3   0.3    85 807.8   0.0 
   29 2014  3  4  8  0  -5.2  84.0   0.3   187 808.4   0.0 
   29 2014  3  4  9  0  -2.6  73.7   3.8   335 808.8   0.0 
   29 2014  3  4 10  0  -1.0  62.3   5.2   461 809.2   0.0 
   29 2014  3  4 11  0   0.1  55.9   3.8   479 809.7   0.0 
   29 2014  3  4 12  0   0.3  52.9   2.9   399 809.8   0.0 
   29 2014  3  4 13  0   0.7  51.9   3.7   435 809.9   0.0 
   29 2014  3  4 14  0   0.1  55.7   3.9   238 810.5   0.0 
   29 2014  3  4 15  0  -0.2  58.6   3.9   150 811.1   0.0 
   29 2014  3  4 16  0  -0.7  60.8   4.3    48 811.7   0.0 
   29 2014  3  4 17  0  -1.1  62.3   4.4     2 812.6   0.0 
   29 2014  3  4 18  0  -1.3  63.5   4.9     0 813.7   0.0 
   29 2014  3  4 19  0  -1.3  62.0   5.4     0 814.5   0.0 
   29 2014  3  4 20  0  -2.2  65.3   4.5     0 815.1   0.0 
   29 2014  3  4 21  0  -2.2  65.8   4.7     0 815.8   0.0 
   29 2014  3  4 22  0  -2.8  69.5   5.5     0 816.4   0.0 
   29 2014  3  4 23  0  -4.8  75.6   2.7     0 816.9   0.0 
   29 2014  3  5  0  0  -5.0  77.0   0.9     0 817.3   0.0 
   29 2014  3  5  1  0  -6.9  82.0   1.2     0 817.6   0.0 
   29 2014  3  5  2  0  -8.3  85.2   0.9     0 817.8   0.0 
   29 2014  3  5  3  0  -7.3  84.6   0.7     0 818.3   0.0 
   29 2014  3  5  4  0  -8.2  91.2   0.4     0 818.9   0.0 
   29 2014  3  5  5  0  -7.5  87.7   0.6     0 819.4   0.0 
   29 2014  3  5  6  0  -8.3  89.7   0.6    16 820.2   0.0 
   29 2014  3  5  7  0  -7.9  86.1   0.9    99 820.9   0.0 
   29 2014  3  5  8  0  -5.9  80.0   0.4   222 821.5   0.0 
   29 2014  3  5  9  0  -3.8  72.9   0.2   333 821.9   0.0 
   29 2014  3  5 10  0  -1.0  65.6   0.7   449 822.1   0.0 
   29 2014  3  5 11  0   0.9  50.4   2.2   415 822.6   0.0 
   29 2014  3  5 12  0   0.6  53.3   1.5   358 822.7   0.0 
   29 2014  3  5 13  0   1.0  50.2   2.4   339 822.9   0.0 
   29 2014  3  5 14  0   0.7  54.8   4.5   247 823.3   0.0 
   29 2014  3  5 15  0   0.6  54.9   3.3   201 823.8   0.0 
   29 2014  3  5 16  0  -0.3  58.9   3.9    78 824.3   0.0 
   29 2014  3  5 17  0  -1.2  64.8   4.3     3 825.3   0.0 
   29 2014  3  5 18  0  -1.4  66.4   3.8     0 826.1   0.0 
   29 2014  3  5 19  0  -1.2  65.1   3.0     0 826.6   0.0 
   29 2014  3  5 20  0  -1.8  70.6   3.2     0 827.1   0.0 
   29 2014  3  5 21  0  -3.1  77.7   3.9     0 827.3   0.0 
   29 2014  3  5 22  0  -2.9  79.1   3.8     0 827.5   0.0 
   29 2014  3  5 23  0  -2.6  79.6   3.8     0 827.6   0.0 
   29 2014  3  6  0  0  -2.6  79.9   4.6     0 827.8   0.0 
   29 2014  3  6  1  0  -2.7  78.2   4.8     0 828.0   0.0 
   29 2014  3  6  2  0  -3.2  82.2   3.1     0 828.2   0.0 
   29 2014  3  6  3  0  -3.3  81.2   2.4     0 828.5   0.0 
   29 2014  3  6  4  0  -3.8  81.2   4.3     0 828.8   0.0 
   29 2014  3  6  5  0  -4.9  83.6   3.4     0 829.1   0.0 
   29 2014  3  6  6  0  -6.9  85.2   3.4    12 829.6   0.0 
   29 2014  3  6  7  0  -6.8  86.3   2.7    56 830.3   0.0 
   29 2014  3  6  8  0  -6.5  78.5   3.0   323 830.8   0.0 
   29 2014  3  6  9  0  -2.3  62.9   4.2   535 831.1   0.0 
   29 2014  3  6 10  0  -0.5  56.0   5.1   638 831.4   0.0 
   29 2014  3  6 11  0   0.7  53.1   5.4   705 831.2   0.0 
   29 2014  3  6 12  0   1.7  49.9   5.5   690 830.8   0.0 
   29 2014  3  6 13  0   2.4  47.6   5.1   622 830.5   0.0 
   29 2014  3  6 14  0   2.6  45.7   4.4   498 830.5   0.0 
   29 2014  3  6 15  0   1.9  51.1   4.6   339 830.7   0.0 
   29 2014  3  6 16  0   0.4  55.6   4.0   109 831.1   0.0 
   29 2014  3  6 17  0  -2.5  65.0   2.3     4 831.8   0.0 
   29 2014  3  6 18  0  -4.7  73.9   1.2     0 832.4   0.0 
   29 2014  3  6 19  0  -5.8  77.0   1.5     0 833.0   0.0 
   29 2014  3  6 20  0  -8.1  78.8   1.2     0 833.2   0.0 
   29 2014  3  6 21  0  -8.3  78.0   1.6     0 833.7   0.0 
   29 2014  3  6 22  0  -9.8  82.6   1.0     0 833.7   0.0 
   29 2014  3  6 23  0 -10.1  82.8   1.0     0 833.6   0.0 
   29 2014  3  7  0  0 -11.6  84.4   1.0     0 833.5   0.0 
   29 2014  3  7  1  0 -11.8  87.7   0.9     0 833.6   0.0 
   29 2014  3  7  2  0 -12.7  98.6   1.0     0 833.5   0.0 
   29 2014  3  7  3  0 -13.0  98.3   0.6     0 833.4   0.0 
   29 2014  3  7  4  0 -13.7  97.3   0.8     0 833.3   0.0 
   29 2014  3  7  5  0 -13.7  97.2   0.7     0 833.3   0.0 
   29 2014  3  7  6  0 -14.1  96.7   1.1    10 833.5   0.0 
   29 2014  3  7  7  0 -13.6  97.3   0.9    36 833.5   0.0 
   29 2014  3  7  8  0 -10.9  95.4   0.3   339 833.2   0.0 
   29 2014  3  7  9  0  -7.2  76.9   0.2   555 832.9   0.0 
   29 2014  3  7 10  0  -4.6  70.6   0.5   655 832.6   0.0 
   29 2014  3  7 11  0   0.3  50.7   0.4   723 832.2   0.0 
   29 2014  3  7 12  0   3.5  39.8   1.5   706 831.7   0.0 
   29 2014  3  7 13  0   6.3  32.5   3.9   636 831.5   0.0 
   29 2014  3  7 14  0   6.4  31.6   3.8   511 831.7   0.0 
   29 2014  3  7 15  0   5.6  34.8   2.8   354 831.7   0.0 
   29 2014  3  7 16  0   3.7  43.6   2.8   118 832.0   0.0 
   29 2014  3  7 17  0   0.8  52.1   2.0     5 832.5   0.0 
   29 2014  3  7 18  0  -1.7  63.8   0.9     0 833.2   0.0 
   29 2014  3  7 19  0  -4.5  73.6   1.1     0 833.7   0.0 
   29 2014  3  7 20  0  -5.1  75.6   0.7     0 834.1   0.0 
   29 2014  3  7 21  0  -6.8  79.1   0.6     0 834.3   0.0 
   29 2014  3  7 22  0  -8.1  82.8   0.8     0 834.2   0.0 
   29 2014  3  7 23  0  -8.9  84.9   1.0     0 834.1   0.0 
   29 2014  3  8  0  0  -9.6  83.3   1.0     0 834.4   0.0 
   29 2014  3  8  1  0 -10.3  83.0   1.1     0 834.8   0.0 
   29 2014  3  8  2  0 -10.6  83.6   1.0     0 834.6   0.0 
   29 2014  3  8  3  0 -11.2  86.7   0.7     0 834.8   0.0 
   29 2014  3  8  4  0 -11.3  85.3   1.0     0 835.3   0.0 
   29 2014  3  8  5  0 -11.4  83.8   1.1     0 835.8   0.0 
   29 2014  3  8  6  0 -12.6  87.0   0.8    11 836.0   0.0 
   29 2014  3  8  7  0 -12.5  89.8   0.5    36 836.5   0.0 
   29 2014  3  8  8  0  -9.5  78.1   0.5   347 837.0   0.0 
   29 2014  3  8  9  0  -6.7  72.9   0.5   556 837.1   0.0 
   29 2014  3  8 10  0  -0.8  57.3   0.5   653 837.3   0.0 
   29 2014  3  8 11  0   2.2  48.4   0.4   723 837.2   0.0 
   29 2014  3  8 12  0   6.2  36.5   4.3   709 836.7   0.0 
   29 2014  3  8 13  0   6.2  36.1   4.1   645 836.5   0.0 
   29 2014  3  8 14  0   6.6  34.1   4.2   521 836.5   0.0 
   29 2014  3  8 15  0   6.4  32.5   5.0   362 836.8   0.0 
   29 2014  3  8 16  0   3.6  43.4   4.5   127 836.9   0.0 
   29 2014  3  8 17  0   0.4  54.5   1.5     5 837.4   0.0 
   29 2014  3  8 18  0  -2.9  62.9   1.4     0 838.3   0.0 
   29 2014  3  8 19  0  -5.7  71.5   1.0     0 838.8   0.0 
   29 2014  3  8 20  0  -6.2  71.2   0.9     0 839.2   0.0 
   29 2014  3  8 21  0  -7.8  74.2   0.9     0 839.7   0.0 
   29 2014  3  8 22  0  -8.2  74.5   0.9     0 839.9   0.0 
   29 2014  3  8 23  0  -9.2  75.4   0.9     0 839.8   0.0 
   29 2014  3  9  0  0 -10.1  75.6   0.8     0 839.7   0.0 
   29 2014  3  9  1  0 -11.6  79.7   0.8     0 839.7   0.0 
   29 2014  3  9  2  0 -11.5  78.6   1.1     0 839.5   0.0 
   29 2014  3  9  3  0 -12.9  79.7   1.1     0 839.2   0.0 
   29 2014  3  9  4  0 -12.4  76.1   0.8     0 839.1   0.0 
   29 2014  3  9  5  0 -13.9  83.3   1.0     0 839.2   0.0 
   29 2014  3  9  6  0 -12.9  80.3   0.7    12 839.4   0.0 
