10:31:27   09.01.2018              Programm Climap                 MeteoSchweiz
Zeitangaben in UTC 0040 (UTC)  =  01:40 Uhr Winterzeit  =  02:40 Uhr Sommerzeit
Auswahlperiode: 09.10.2016 09:20  -  09.01.2018 09:20 UTC 32767 -> Keine Angabe
Anzahl Stationen  1
    29	Samedan                 1709 m.ü.M.	787210/ 155700
Anzahl Parameter  6
   261  Lufttemperatur 2 m über Boden; Stundenmittel  [°C]
   266  Relative Luftfeuchtigkeit 2 m über Boden; Stundenmittel  [%]
   283  Windgeschwindigkeit skalar; Stundenmittel  [m/s]
   269  Globalstrahlung; Stundenmittel  [W/m²]
   306  Luftdruck auf Stationshöhe (QFE); Stundenmittel  [hPa]
   267  Niederschlag; Stundensumme  [mm]

  STA JAHR MO TG HH MM   261   266   283   269   306   267
   29 2017  5 21  6  0   5.2  74.3   3.9   240 834.0   0.0 
   29 2017  5 21  7  0   6.2  68.3   4.1   368 833.9   0.0 
   29 2017  5 21  8  0   8.6  57.0   5.1   750 833.8   0.0 
   29 2017  5 21  9  0  10.3  50.6   3.8   876 833.8   0.0 
   29 2017  5 21 10  0  11.4  46.6   2.2   959 833.6   0.0 
   29 2017  5 21 11  0  12.8  41.3   1.2   991 833.2   0.0 
   29 2017  5 21 12  0  14.4  39.3   1.6   990 832.7   0.0 
   29 2017  5 21 13  0  15.6  38.3   2.8   973 832.4   0.0 
   29 2017  5 21 14  0  16.0  37.6   5.3   814 832.2   0.0 
   29 2017  5 21 15  0  16.0  38.3   5.3   686 832.1   0.0 
   29 2017  5 21 16  0  15.3  40.0   5.9   522 832.1   0.0 
   29 2017  5 21 17  0  13.1  46.0   4.8   136 832.3   0.0 
   29 2017  5 21 18  0  11.0  52.1   4.2    22 832.6   0.0 
   29 2017  5 21 19  0   9.9  54.5   3.3     1 832.8   0.0 
   29 2017  5 21 20  0   8.5  60.8   3.1     0 833.2   0.0 
   29 2017  5 21 21  0   7.2  66.9   2.6     0 833.5   0.0 
   29 2017  5 21 22  0   4.8  78.1   2.2     0 833.7   0.0 
   29 2017  5 21 23  0   3.3  83.3   1.3     0 833.7   0.0 
   29 2017  5 22  0  0   1.9  87.6   0.9     0 833.5   0.0 
   29 2017  5 22  1  0   1.4  89.1   0.8     0 833.4   0.0 
   29 2017  5 22  2  0   0.9  90.3   0.7     0 833.2   0.0 
   29 2017  5 22  3  0   0.6  91.3   1.0     0 833.0   0.0 
   29 2017  5 22  4  0   0.1  91.3   1.0    12 832.9   0.0 
   29 2017  5 22  5  0   0.5  90.9   1.0    33 833.0   0.0 
   29 2017  5 22  6  0   3.0  87.8   0.4   307 832.7   0.0 
   29 2017  5 22  7  0   9.1  66.0   0.8   577 832.4   0.0 
   29 2017  5 22  8  0  12.3  45.2   1.3   742 832.0   0.0 
   29 2017  5 22  9  0  14.0  39.3   3.1   872 831.8   0.0 
   29 2017  5 22 10  0  15.2  39.0   5.2   971 831.4   0.0 
   29 2017  5 22 11  0  15.8  37.0   5.1  1012 831.1   0.0 
   29 2017  5 22 12  0  16.4  35.4   5.3   996 830.8   0.0 
   29 2017  5 22 13  0  17.1  35.2   5.3   956 830.5   0.0 
   29 2017  5 22 14  0  17.0  34.6   5.2   817 830.3   0.0 
   29 2017  5 22 15  0  15.8  36.7   4.6   408 830.3   0.0 
   29 2017  5 22 16  0  15.3  41.0   5.5   395 830.2   0.0 
   29 2017  5 22 17  0  13.3  47.4   2.9    70 830.2   0.0 
   29 2017  5 22 18  0  13.0  42.8   1.9    19 830.5   0.0 
   29 2017  5 22 19  0   8.7  61.3   1.4     1 830.9   0.0 
   29 2017  5 22 20  0   6.6  72.2   1.6     0 831.4   0.0 
   29 2017  5 22 21  0   4.2  80.8   1.2     0 831.7   0.0 
   29 2017  5 22 22  0   3.6  82.0   1.1     0 832.0   0.0 
   29 2017  5 22 23  0   2.9  83.5   1.0     0 832.3   0.0 
   29 2017  5 23  0  0   2.1  86.8   1.3     0 832.5   0.0 
   29 2017  5 23  1  0   1.8  88.5   0.7     0 832.4   0.0 
   29 2017  5 23  2  0   2.0  87.8   1.1     0 832.4   0.0 
   29 2017  5 23  3  0   2.4  87.1   0.8     1 832.5   0.0 
   29 2017  5 23  4  0   2.3  88.6   0.9    30 832.6   0.0 
   29 2017  5 23  5  0   4.1  86.0   0.6   111 832.8   0.0 
   29 2017  5 23  6  0   6.5  79.5   0.8   277 833.0   0.0 
   29 2017  5 23  7  0  10.6  62.2   0.7   585 833.0   0.0 
   29 2017  5 23  8  0  13.9  37.0   1.6   764 832.8   0.0 
   29 2017  5 23  9  0  15.5  30.6   2.8   983 832.8   0.0 
   29 2017  5 23 10  0  16.1  30.7   2.9  1078 832.8   0.0 
   29 2017  5 23 11  0  16.1  31.4   2.7   909 832.8   0.0 
   29 2017  5 23 12  0  15.8  33.1   3.6   487 832.8   0.0 
   29 2017  5 23 13  0  17.2  31.9   5.3   947 832.7   0.0 
   29 2017  5 23 14  0  17.0  32.6   5.1   548 832.7   0.0 
   29 2017  5 23 15  0  15.7  33.8   5.1   232 832.9   0.0 
   29 2017  5 23 16  0  15.1  35.7   4.4   157 833.0   0.0 
   29 2017  5 23 17  0  13.8  40.5   5.3    80 833.2   0.0 
   29 2017  5 23 18  0  13.1  39.1   4.5    42 833.4   0.0 
   29 2017  5 23 19  0  12.1  41.7   3.5     2 833.7   0.0 
   29 2017  5 23 20  0  11.5  47.2   3.2     0 834.2   0.0 
   29 2017  5 23 21  0   9.9  57.6   2.1     0 834.6   0.0 
   29 2017  5 23 22  0   8.9  63.2   1.5     0 834.7   0.0 
   29 2017  5 23 23  0   8.5  70.0   1.4     0 834.7   0.0 
   29 2017  5 24  0  0   8.7  69.3   1.2     0 834.4   0.0 
   29 2017  5 24  1  0   8.9  69.9   1.3     0 834.3   0.0 
   29 2017  5 24  2  0   8.3  75.8   1.3     0 834.2   0.0 
   29 2017  5 24  3  0   8.5  78.0   1.4     0 834.4   0.0 
   29 2017  5 24  4  0   8.1  85.9   2.1    11 834.5   0.1 
   29 2017  5 24  5  0   8.3  87.4   1.0    68 834.6   0.0 
   29 2017  5 24  6  0   9.1  84.7   2.5    77 834.6   0.0 
   29 2017  5 24  7  0  10.6  78.4   4.3   282 834.7   0.0 
   29 2017  5 24  8  0  11.6  67.7   2.7   170 834.6   0.0 
   29 2017  5 24  9  0  12.9  53.2   1.4   375 834.5   0.0 
   29 2017  5 24 10  0  13.1  52.4   1.8   286 834.3   0.0 
   29 2017  5 24 11  0  13.8  48.0   3.6   381 834.1   0.0 
   29 2017  5 24 12  0  14.2  43.6   4.6   395 833.9   0.0 
   29 2017  5 24 13  0  15.6  42.0   4.7   669 833.6   0.0 
   29 2017  5 24 14  0  16.0  38.2   4.1   794 833.3   0.0 
   29 2017  5 24 15  0  15.8  37.3   4.7   601 833.3   0.0 
   29 2017  5 24 16  0  14.9  39.3   3.8   353 833.1   0.0 
   29 2017  5 24 17  0  13.5  43.0   3.3   112 833.1   0.0 
   29 2017  5 24 18  0  12.6  45.7   2.8    29 833.3   0.0 
   29 2017  5 24 19  0  11.9  46.5   3.6     1 833.3   0.0 
   29 2017  5 24 20  0  10.4  54.2   2.4     0 833.4   0.0 
   29 2017  5 24 21  0  10.4  54.8   2.6     0 833.0   0.0 
   29 2017  5 24 22  0  10.0  66.5   2.4     0 832.8   0.0 
   29 2017  5 24 23  0   8.6  77.0   5.4     0 832.8   0.0 
   29 2017  5 25  0  0   8.0  79.8   5.2     0 832.8   0.0 
   29 2017  5 25  1  0   8.3  77.5   2.3     0 832.4   0.0 
   29 2017  5 25  2  0   7.5  79.2   1.2     0 831.9   0.0 
   29 2017  5 25  3  0   8.0  69.4   3.7     0 831.9   0.0 
   29 2017  5 25  4  0   6.1  77.6   0.9    23 832.1   0.0 
   29 2017  5 25  5  0   5.9  75.0   1.5    55 832.0   0.0 
   29 2017  5 25  6  0   7.9  65.2   1.4   347 832.1   0.0 
   29 2017  5 25  7  0  11.5  47.4   2.8   649 832.4   0.0 
   29 2017  5 25  8  0  12.0  42.7   2.0   690 832.6   0.0 
   29 2017  5 25  9  0  13.0  39.6   2.1   919 832.6   0.0 
   29 2017  5 25 10  0  13.7  36.8   2.7   988 832.4   0.0 
   29 2017  5 25 11  0  14.6  38.0   2.8   986 832.2   0.0 
   29 2017  5 25 12  0  15.3  39.9   2.7   933 831.9   0.0 
   29 2017  5 25 13  0  15.8  37.2   2.8   900 831.5   0.0 
   29 2017  5 25 14  0  16.2  37.8   3.9   786 831.3   0.0 
   29 2017  5 25 15  0  16.1  36.8   5.1   642 831.1   0.0 
   29 2017  5 25 16  0  15.3  40.2   6.3   438 831.2   0.0 
   29 2017  5 25 17  0  13.0  47.0   4.5    95 831.4   0.0 
   29 2017  5 25 18  0  11.9  50.0   3.0    27 831.6   0.0 
   29 2017  5 25 19  0  10.7  55.3   2.7     2 831.9   0.0 
   29 2017  5 25 20  0   7.5  68.1   1.2     0 832.5   0.0 
   29 2017  5 25 21  0   5.4  77.1   0.9     0 832.9   0.0 
   29 2017  5 25 22  0   3.5  82.8   1.2     0 833.0   0.0 
   29 2017  5 25 23  0   3.5  82.8   0.9     0 832.9   0.0 
   29 2017  5 26  0  0   1.9  87.4   1.0     0 832.7   0.0 
   29 2017  5 26  1  0   1.5  88.5   1.2     0 832.7   0.0 
   29 2017  5 26  2  0   1.0  89.9   0.7     0 832.7   0.0 
   29 2017  5 26  3  0   0.0  91.4   0.8     0 832.7   0.0 
   29 2017  5 26  4  0   0.5  91.6   0.5    13 832.6   0.0 
   29 2017  5 26  5  0   0.2  91.5   0.7    30 832.6   0.0 
   29 2017  5 26  6  0   3.4  87.6   0.5   342 832.7   0.0 
   29 2017  5 26  7  0   8.4  67.5   0.8   588 832.6   0.0 
   29 2017  5 26  8  0  12.0  54.7   1.0   753 832.3   0.0 
   29 2017  5 26  9  0  16.0  37.9   2.1   886 831.8   0.0 
   29 2017  5 26 10  0  18.0  32.2   3.5   971 831.4   0.0 
   29 2017  5 26 11  0  19.1  28.4   3.6  1003 831.1   0.0 
   29 2017  5 26 12  0  20.1  26.0   5.5   982 830.8   0.0 
   29 2017  5 26 13  0  20.2  25.8   4.9   908 830.6   0.0 
   29 2017  5 26 14  0  20.3  25.6   5.4   790 830.4   0.0 
   29 2017  5 26 15  0  20.0  25.3   5.5   631 830.5   0.0 
   29 2017  5 26 16  0  19.3  26.4   5.3   450 830.5   0.0 
   29 2017  5 26 17  0  16.6  40.5   3.2   120 830.7   0.0 
   29 2017  5 26 18  0  13.7  65.4   3.8    19 831.2   0.0 
   29 2017  5 26 19  0  12.7  72.3   3.1     2 832.0   0.0 
   29 2017  5 26 20  0   9.5  84.3   2.1     0 832.7   0.0 
   29 2017  5 26 21  0   7.6  86.9   0.7     0 833.3   0.0 
   29 2017  5 26 22  0   6.0  90.1   0.9     0 833.6   0.0 
   29 2017  5 26 23  0   5.8  88.9   1.2     0 833.8   0.0 
   29 2017  5 27  0  0   3.8  92.0   1.0     0 833.9   0.0 
   29 2017  5 27  1  0   3.2  92.4   0.9     0 834.0   0.0 
   29 2017  5 27  2  0   2.8  93.2   0.7     0 834.1   0.0 
   29 2017  5 27  3  0   2.3  93.6   0.6     0 834.3   0.0 
   29 2017  5 27  4  0   1.6  93.6   0.8    13 834.5   0.0 
   29 2017  5 27  5  0   2.0  93.6   0.6    31 834.8   0.0 
   29 2017  5 27  6  0   5.2  91.0   0.5   350 834.8   0.0 
   29 2017  5 27  7  0  10.5  66.4   0.7   592 834.5   0.0 
   29 2017  5 27  8  0  14.4  49.8   0.8   756 834.1   0.0 
   29 2017  5 27  9  0  17.5  32.7   1.8   887 833.9   0.0 
   29 2017  5 27 10  0  19.5  24.7   3.5   976 833.9   0.0 
   29 2017  5 27 11  0  20.0  22.8   3.3  1009 833.6   0.0 
   29 2017  5 27 12  0  20.7  22.2   3.1   987 833.4   0.0 
   29 2017  5 27 13  0  21.4  23.1   2.8   915 833.1   0.0 
   29 2017  5 27 14  0  21.5  29.6   2.8   781 833.0   0.0 
   29 2017  5 27 15  0  20.4  43.2   5.9   625 833.1   0.0 
   29 2017  5 27 16  0  18.7  51.7   6.8   444 833.1   0.0 
   29 2017  5 27 17  0  16.7  60.0   6.3   122 833.5   0.0 
   29 2017  5 27 18  0  15.3  67.1   5.3    20 834.0   0.0 
   29 2017  5 27 19  0  13.6  75.8   3.6     2 834.7   0.0 
   29 2017  5 27 20  0  11.4  83.9   2.1     0 835.6   0.0 
   29 2017  5 27 21  0   8.1  89.8   1.8     0 836.0   0.0 
   29 2017  5 27 22  0   6.9  90.6   1.2     0 836.3   0.0 
   29 2017  5 27 23  0   6.4  91.1   1.3     0 836.6   0.0 
   29 2017  5 28  0  0   5.9  91.7   1.1     0 836.7   0.0 
   29 2017  5 28  1  0   5.5  91.5   1.4     0 836.7   0.0 
   29 2017  5 28  2  0   4.7  92.9   0.8     0 836.6   0.0 
   29 2017  5 28  3  0   3.3  96.1   0.5     0 836.7   0.0 
   29 2017  5 28  4  0   3.1  95.0   0.8    15 836.8   0.0 
   29 2017  5 28  5  0   3.9  94.0   0.9    36 836.8   0.0 
   29 2017  5 28  6  0   7.6  89.4   0.6   349 836.6   0.0 
   29 2017  5 28  7  0  12.1  70.8   0.7   585 836.3   0.0 
   29 2017  5 28  8  0  16.0  55.4   0.8   752 835.9   0.0 
   29 2017  5 28  9  0  18.1  39.6   1.2   879 835.3   0.0 
   29 2017  5 28 10  0  19.5  31.3   0.8   968 835.0   0.0 
   29 2017  5 28 11  0  20.5  33.0   4.1  1006 834.8   0.0 
   29 2017  5 28 12  0  21.4  32.5   5.1   994 834.5   0.0 
   29 2017  5 28 13  0  21.2  39.3   7.1   938 834.2   0.0 
   29 2017  5 28 14  0  20.8  43.2   8.0   775 834.1   0.0 
   29 2017  5 28 15  0  20.5  46.3   7.4   674 834.0   0.0 
   29 2017  5 28 16  0  19.3  50.0   7.4   408 834.0   0.0 
   29 2017  5 28 17  0  16.5  64.9   6.7    94 834.3   0.0 
   29 2017  5 28 18  0  15.6  69.5   5.2    27 834.7   0.0 
   29 2017  5 28 19  0  14.1  77.7   4.9     2 835.1   0.0 
   29 2017  5 28 20  0  13.2  81.5   3.2     0 835.7   0.0 
   29 2017  5 28 21  0  10.3  87.9   1.4     0 835.8   0.0 
   29 2017  5 28 22  0   8.6  91.2   1.5     0 835.9   0.0 
   29 2017  5 28 23  0   7.8  92.4   1.5     0 835.7   0.0 
   29 2017  5 29  0  0   7.0  93.6   0.9     0 835.3   0.0 
   29 2017  5 29  1  0   6.6  94.6   0.4     0 835.0   0.0 
   29 2017  5 29  2  0   7.2  93.1   0.4     0 834.8   0.0 
   29 2017  5 29  3  0   7.8  92.1   0.8     0 834.6   0.0 
   29 2017  5 29  4  0   8.2  91.9   0.4    25 834.5   0.0 
   29 2017  5 29  5  0   8.3  91.1   0.5    75 834.5   0.0 
   29 2017  5 29  6  0  10.1  84.1   0.7   347 834.3   0.0 
   29 2017  5 29  7  0  13.6  71.3   1.0   573 833.7   0.0 
   29 2017  5 29  8  0  16.0  57.3   0.7   742 833.1   0.0 
   29 2017  5 29  9  0  18.4  44.0   0.8   873 832.6   0.0 
   29 2017  5 29 10  0  20.0  30.0   1.0   971 832.3   0.0 
   29 2017  5 29 11  0  21.3  31.7   2.6  1025 831.9   0.0 
   29 2017  5 29 12  0  21.5  37.8   6.1   976 831.4   0.0 
   29 2017  5 29 13  0  21.3  43.6   7.7   997 831.1   0.0 
   29 2017  5 29 14  0  20.8  46.4   8.4   904 831.0   0.0 
   29 2017  5 29 15  0  20.0  49.7   8.2   625 830.9   0.0 
   29 2017  5 29 16  0  18.2  55.8   7.4   150 830.9   0.0 
   29 2017  5 29 17  0  16.4  68.1   6.2    35 831.3   0.0 
   29 2017  5 29 18  0  15.4  68.7   5.5     7 831.8   0.0 
   29 2017  5 29 19  0  11.8  84.5   3.2     0 832.6   2.2 
   29 2017  5 29 20  0  11.1  92.3   1.6     0 833.3   3.8 
   29 2017  5 29 21  0  10.8  91.5   2.0     0 833.3   1.7 
   29 2017  5 29 22  0  10.2  95.5   0.9     0 833.1   0.1 
   29 2017  5 29 23  0   9.3  97.0   0.8     0 833.1   0.0 
   29 2017  5 30  0  0   8.9  96.2   1.4     0 832.9   0.0 
   29 2017  5 30  1  0   8.9  97.8   0.8     0 832.6   0.0 
   29 2017  5 30  2  0   8.3  97.5   1.1     0 832.3   0.0 
   29 2017  5 30  3  0   7.5  98.4   0.9     0 832.2   0.0 
   29 2017  5 30  4  0   6.7  98.3   0.8    15 832.2   0.0 
   29 2017  5 30  5  0   6.3  99.2   0.6    38 832.2   0.1 
   29 2017  5 30  6  0   8.0  92.1   0.6   356 832.1   0.0 
   29 2017  5 30  7  0  11.6  84.2   0.5   565 832.0   0.0 
   29 2017  5 30  8  0  14.8  68.7   0.7   727 831.7   0.0 
   29 2017  5 30  9  0  18.1  53.3   2.0   864 831.5   0.0 
   29 2017  5 30 10  0  19.4  39.9   5.5   965 831.3   0.0 
   29 2017  5 30 11  0  20.1  41.1   5.9  1023 831.3   0.0 
   29 2017  5 30 12  0  20.5  41.0   6.3   987 831.0   0.0 
   29 2017  5 30 13  0  20.5  41.0   6.4   919 830.9   0.0 
   29 2017  5 30 14  0  20.6  40.8   6.7   785 830.9   0.0 
   29 2017  5 30 15  0  19.7  43.6   6.8   527 831.0   0.0 
   29 2017  5 30 16  0  19.3  44.1   5.4   417 831.2   0.0 
   29 2017  5 30 17  0  17.5  47.9   5.4   150 831.7   0.0 
   29 2017  5 30 18  0  15.7  55.9   4.2    29 832.0   0.0 
   29 2017  5 30 19  0  14.0  67.7   2.7     2 832.5   0.0 
   29 2017  5 30 20  0  13.3  73.6   2.4     0 833.0   0.0 
   29 2017  5 30 21  0  11.3  76.5   1.5     0 833.5   0.0 
   29 2017  5 30 22  0   9.5  82.3   0.9     0 833.9   0.0 
   29 2017  5 30 23  0   7.0  89.7   0.8     0 834.1   0.0 
   29 2017  5 31  0  0   6.8  91.0   0.9     0 834.1   0.0 
   29 2017  5 31  1  0   5.6  93.8   0.8     0 834.2   0.0 
   29 2017  5 31  2  0   5.5  93.8   0.7     0 834.4   0.0 
   29 2017  5 31  3  0   4.3  93.9   0.9     0 834.4   0.0 
   29 2017  5 31  4  0   4.5  94.5   0.5    18 834.7   0.0 
   29 2017  5 31  5  0   4.9  94.2   0.8    55 834.9   0.0 
   29 2017  5 31  6  0   8.1  89.8   0.7   349 835.0   0.0 
   29 2017  5 31  7  0  12.5  74.0   0.5   559 834.8   0.0 
   29 2017  5 31  8  0  16.5  51.7   1.1   725 834.4   0.0 
   29 2017  5 31  9  0  18.0  42.3   1.3   864 834.2   0.0 
   29 2017  5 31 10  0  19.2  32.1   3.5   962 834.0   0.0 
   29 2017  5 31 11  0  19.9  38.0   5.8  1015 833.9   0.0 
   29 2017  5 31 12  0  20.5  37.6   5.8   981 833.5   0.0 
   29 2017  5 31 13  0  20.3  39.4   6.0   827 833.3   0.0 
   29 2017  5 31 14  0  20.0  43.8   7.9   836 833.0   0.0 
   29 2017  5 31 15  0  18.6  51.0   9.2   690 832.8   0.0 
   29 2017  5 31 16  0  17.5  53.8   8.1   410 832.9   0.0 
   29 2017  5 31 17  0  16.5  58.2   6.8   162 833.1   0.0 
   29 2017  5 31 18  0  15.0  63.5   6.2    31 833.4   0.0 
   29 2017  5 31 19  0  14.3  67.3   5.5     2 833.8   0.0 
   29 2017  5 31 20  0  13.3  72.0   3.4     0 834.4   0.0 
   29 2017  5 31 21  0  13.0  73.3   2.2     0 834.7   0.0 
   29 2017  5 31 22  0  12.2  77.2   2.3     0 834.6   0.0 
   29 2017  5 31 23  0  11.8  80.1   0.9     0 834.8   0.0 
   29 2017  6  1  0  0  12.0  80.4   1.8     0 834.8   0.0 
   29 2017  6  1  1  0  12.0  81.1   2.8     0 834.8   0.0 
   29 2017  6  1  2  0  10.4  86.8   1.6     0 834.6   0.0 
   29 2017  6  1  3  0   9.1  90.5   1.6     1 834.5   0.0 
   29 2017  6  1  4  0   8.9  91.1   0.7    36 834.5   0.0 
   29 2017  6  1  5  0  10.6  86.4   0.5   129 834.6   0.0 
   29 2017  6  1  6  0  12.1  79.8   0.7   202 834.7   0.0 
   29 2017  6  1  7  0  13.9  67.0   2.1   298 834.4   0.0 
   29 2017  6  1  8  0  15.7  55.8   2.8   605 834.1   0.0 
   29 2017  6  1  9  0  16.9  49.1   1.6   824 833.7   0.0 
   29 2017  6  1 10  0  18.5  38.0   1.9  1007 833.5   0.0 
   29 2017  6  1 11  0  18.8  42.7   5.8   910 833.3   0.0 
   29 2017  6  1 12  0  18.4  44.5   7.1   837 833.1   0.0 
   29 2017  6  1 13  0  18.0  45.8   7.2   605 832.8   0.0 
   29 2017  6  1 14  0  16.7  50.1   7.8   226 832.7   0.1 
   29 2017  6  1 15  0  16.2  50.1   6.1   350 832.7   0.4 
   29 2017  6  1 16  0  16.3  49.1   6.9   353 832.6   0.0 
   29 2017  6  1 17  0  14.7  61.3   6.0   133 832.9   0.0 
   29 2017  6  1 18  0  14.1  65.1   4.7    43 833.3   0.0 
   29 2017  6  1 19  0  12.6  70.9   3.1     0 833.9   0.0 
   29 2017  6  1 20  0  11.3  75.4   3.8     0 834.6   0.0 
   29 2017  6  1 21  0  10.1  86.1   3.7     0 835.0   0.0 
   29 2017  6  1 22  0   9.3  88.3   1.2     0 834.9   0.0 
   29 2017  6  1 23  0   7.9  92.1   0.7     0 834.5   0.0 
   29 2017  6  2  0  0   7.2  92.8   0.8     0 834.3   0.0 
   29 2017  6  2  1  0   6.3  94.7   0.4     0 834.0   0.0 
   29 2017  6  2  2  0   6.3  94.8   0.8     0 833.8   0.0 
   29 2017  6  2  3  0   7.5  94.8   0.7     0 833.7   0.0 
   29 2017  6  2  4  0   7.5  95.2   0.9    10 833.8   0.0 
   29 2017  6  2  5  0   7.6  94.7   0.6    36 834.1   0.0 
   29 2017  6  2  6  0   8.0  92.7   0.7   172 834.1   0.0 
   29 2017  6  2  7  0   9.7  88.0   0.8   464 833.8   0.0 
   29 2017  6  2  8  0  14.1  64.0   1.4   751 833.2   0.0 
   29 2017  6  2  9  0  16.9  44.2   3.9   908 832.8   0.0 
   29 2017  6  2 10  0  17.8  41.4   4.4  1011 832.3   0.0 
   29 2017  6  2 11  0  18.4  43.2   5.9  1029 831.8   0.0 
   29 2017  6  2 12  0  17.9  43.7   7.7   855 831.4   0.0 
   29 2017  6  2 13  0  15.8  46.5   4.4   186 831.5   0.0 
   29 2017  6  2 14  0  14.1  64.9   2.5   127 831.7   0.1 
   29 2017  6  2 15  0  14.9  59.2   3.4   229 831.7   0.0 
   29 2017  6  2 16  0  13.5  68.3   6.8   253 831.8   0.0 
   29 2017  6  2 17  0  12.4  69.6   3.2    38 832.1   0.0 
   29 2017  6  2 18  0  10.9  85.0   3.1     2 832.7   2.3 
   29 2017  6  2 19  0   9.7  94.0   1.2     0 833.0   0.3 
   29 2017  6  2 20  0   9.1  94.8   1.2     0 833.1   0.0 
   29 2017  6  2 21  0   9.0  94.9   1.2     0 833.1   0.0 
   29 2017  6  2 22  0   8.7  94.8   0.6     0 832.9   0.0 
   29 2017  6  2 23  0   8.8  94.1   0.4     0 832.7   0.0 
   29 2017  6  3  0  0   8.8  94.5   0.6     0 832.4   0.0 
   29 2017  6  3  1  0   8.5  94.7   0.8     0 832.1   0.0 
   29 2017  6  3  2  0   8.5  95.1   0.8     0 831.9   0.0 
   29 2017  6  3  3  0   7.7  95.7   0.5     1 831.7   0.0 
   29 2017  6  3  4  0   6.3  96.9   0.8    19 831.9   0.0 
   29 2017  6  3  5  0   6.9  98.7   0.3    45 831.8   0.0 
   29 2017  6  3  6  0   8.6  95.7   0.8   323 831.8   0.0 
   29 2017  6  3  7  0  11.8  80.6   0.8   574 831.5   0.0 
   29 2017  6  3  8  0  14.6  61.7   0.6   747 831.1   0.0 
   29 2017  6  3  9  0  17.4  47.8   1.2   909 830.6   0.0 
   29 2017  6  3 10  0  18.4  46.8   4.8  1010 830.4   0.0 
   29 2017  6  3 11  0  18.8  48.0   7.0  1080 829.9   0.0 
   29 2017  6  3 12  0  18.5  46.6   7.7   879 829.6   0.0 
   29 2017  6  3 13  0  18.8  49.7   7.7   874 829.4   0.0 
   29 2017  6  3 14  0  18.7  50.1   7.3   827 829.1   0.0 
   29 2017  6  3 15  0  18.3  52.4   7.2   609 829.0   0.0 
   29 2017  6  3 16  0  16.0  59.9   6.2   249 828.9   0.0 
   29 2017  6  3 17  0  15.8  62.3   5.2   176 828.7   0.0 
   29 2017  6  3 18  0  14.4  67.4   5.0    34 828.9   0.0 
   29 2017  6  3 19  0  13.7  69.1   4.6     2 829.1   0.0 
   29 2017  6  3 20  0  13.2  69.9   3.6     0 829.2   0.0 
   29 2017  6  3 21  0  12.9  70.4   3.0     0 829.0   0.0 
   29 2017  6  3 22  0  12.4  71.8   2.3     0 828.7   0.0 
   29 2017  6  3 23  0  11.7  72.4   1.8     0 828.2   0.0 
   29 2017  6  4  0  0  10.6  75.3   1.3     0 827.7   0.0 
   29 2017  6  4  1  0  10.6  74.6   1.0     0 827.5   0.0 
   29 2017  6  4  2  0  10.5  77.1   1.9     0 827.2   0.0 
   29 2017  6  4  3  0  11.0  78.8   2.6     0 827.0   0.0 
   29 2017  6  4  4  0  10.8  79.8   1.5     6 826.9   0.1 
   29 2017  6  4  5  0  10.1  86.2   1.2    18 827.6   0.5 
   29 2017  6  4  6  0   9.5  85.6   4.2    18 828.3   1.5 
   29 2017  6  4  7  0   8.6  89.2   3.5    35 829.1   2.4 
   29 2017  6  4  8  0   9.4  88.6   2.8   259 829.2   1.1 
   29 2017  6  4  9  0  11.0  76.8   3.4   533 829.2   0.0 
   29 2017  6  4 10  0  12.7  70.8   3.6   565 828.9   0.0 
   29 2017  6  4 11  0  13.5  63.3   3.1   585 828.9   0.0 
   29 2017  6  4 12  0  14.2  61.2   3.9   707 828.9   0.0 
   29 2017  6  4 13  0  15.2  58.6   5.4   956 828.8   0.0 
   29 2017  6  4 14  0  14.9  55.3   4.3   641 828.6   0.0 
   29 2017  6  4 15  0  14.6  52.6   3.4   327 828.5   0.0 
   29 2017  6  4 16  0  14.4  52.7   2.8   297 828.3   0.0 
   29 2017  6  4 17  0  14.0  55.1   3.2   165 828.0   0.0 
   29 2017  6  4 18  0  11.3  67.5   3.5    35 828.0   0.0 
   29 2017  6  4 19  0   9.7  74.1   1.0     4 828.2   0.0 
   29 2017  6  4 20  0   7.4  83.8   1.5     0 828.6   0.0 
   29 2017  6  4 21  0   7.3  87.1   1.3     0 828.6   0.0 
   29 2017  6  4 22  0   8.0  86.9   1.4     0 828.8   0.0 
   29 2017  6  4 23  0   8.4  87.8   1.4     0 829.0   0.6 
   29 2017  6  5  0  0   8.1  92.4   1.7     0 829.1   4.3 
   29 2017  6  5  1  0   7.8  94.6   0.6     0 829.4   4.6 
   29 2017  6  5  2  0   6.7  88.0   2.7     0 829.7   6.2 
   29 2017  6  5  3  0   5.4  88.5   2.2     0 829.8   5.0 
   29 2017  6  5  4  0   4.9  92.7   0.9     5 829.7   2.3 
   29 2017  6  5  5  0   5.2  91.4   1.2    56 829.6   0.0 
   29 2017  6  5  6  0   5.9  88.5   3.6   173 829.2   0.0 
   29 2017  6  5  7  0   6.7  83.2   2.5   204 829.2   0.0 
   29 2017  6  5  8  0   8.4  78.7   2.3   501 828.7   0.0 
   29 2017  6  5  9  0  10.3  73.1   2.8   582 828.1   0.0 
   29 2017  6  5 10  0  12.4  62.9   2.7   853 827.3   0.0 
   29 2017  6  5 11  0  14.0  60.6   2.8   762 826.4   0.0 
   29 2017  6  5 12  0  11.8  70.5   4.2   116 826.3   0.3 
