	Date	Time	Icethick	Rate	Slush	Load	Tair
1065	2018-01-19	09:00:00	39.5	0.6	1.2	80.0	-8.0
1066	2018-01-19	10:00:00	39.5	0.6	1.2	80.0	-8.0
1067	2018-01-19	11:00:00	39.5	0.6	1.2	80.0	-8.0
1068	2018-01-19	12:00:00	39.5	0.6	1.2	82.5	-6.0
1069	2018-01-19	13:00:00	39.5	0.6	1.2	82.5	-6.0
1070	2018-01-19	14:00:00	39.5	0.6	1.2	82.5	-6.0
1071	2018-01-19	15:00:00	39.5	0.6	1.2	82.5	-5.0
1072	2018-01-19	16:00:00	39.5	0.6	1.2	82.5	-5.0
1073	2018-01-19	17:00:00	39.5	0.6	1.2	82.5	-5.0
1074	2018-01-19	18:00:00	39.5	0.6	1.2	82.5	-6.5
1075	2018-01-19	19:00:00	39.5	0.6	1.2	82.5	-6.5
1076	2018-01-19	20:00:00	39.5	0.6	1.2	82.5	-6.5
1077	2018-01-19	21:00:00	39.5	0.6	1.2	82.5	-8.0
1078	2018-01-19	22:00:00	39.5	0.6	1.2	82.5	-8.0
1079	2018-01-19	23:00:00	39.5	0.6	1.2	82.5	-8.0
1080	2018-01-20	00:00:00	39.5	0.6	1.2	85.0	-10.6
1081	2018-01-20	01:00:00	39.5	0.6	1.2	85.0	-10.6
1082	2018-01-20	02:00:00	39.5	0.6	1.2	85.0	-10.6
1083	2018-01-20	03:00:00	39.5	0.6	1.2	85.0	-12.0
1084	2018-01-20	04:00:00	39.5	0.7	1.2	85.0	-12.0
1085	2018-01-20	05:00:00	40.0	0.7	1.2	85.0	-12.0
1086	2018-01-20	06:00:00	40.0	0.7	1.2	85.0	-11.3
1087	2018-01-20	07:00:00	40.0	0.7	1.2	85.0	-11.3
1088	2018-01-20	08:00:00	40.0	0.7	1.2	85.0	-11.3
1089	2018-01-20	09:00:00	40.0	0.7	1.2	85.0	-9.2
1090	2018-01-20	10:00:00	40.0	0.7	1.2	85.0	-9.2
1091	2018-01-20	11:00:00	40.0	0.7	1.2	85.0	-9.2
1092	2018-01-20	12:00:00	40.0	0.7	1.2	85.0	-6.4
1093	2018-01-20	13:00:00	40.0	0.7	1.2	87.5	-6.4
1094	2018-01-20	14:00:00	40.0	0.7	1.2	87.5	-6.4
1095	2018-01-20	15:00:00	40.0	0.7	1.2	87.5	-5.0
1096	2018-01-20	16:00:00	40.0	0.7	1.2	87.5	-5.0
1097	2018-01-20	17:00:00	40.0	0.7	1.2	87.5	-5.0
1098	2018-01-20	18:00:00	40.0	0.7	1.2	87.5	-7.1
1099	2018-01-20	19:00:00	40.0	0.7	1.2	87.5	-7.1
1100	2018-01-20	20:00:00	40.0	0.7	1.2	87.5	-7.1
1101	2018-01-20	21:00:00	40.0	0.7	1.2	87.5	-9.2
1102	2018-01-20	22:00:00	40.5	0.7	1.2	87.5	-9.2
1103	2018-01-20	23:00:00	40.5	0.7	1.2	87.5	-9.2
1104	2018-01-21	00:00:00	40.5	0.7	1.2	87.5	-10.6
1105	2018-01-21	01:00:00	40.5	0.7	1.2	87.5	-10.6
1106	2018-01-21	02:00:00	40.5	0.7	1.2	87.5	-10.6
1107	2018-01-21	03:00:00	40.5	0.7	1.2	90.0	-12.0
1108	2018-01-21	04:00:00	40.5	0.7	1.2	90.0	-12.0
1109	2018-01-21	05:00:00	40.5	0.7	1.2	90.0	-12.0
1110	2018-01-21	06:00:00	40.5	0.7	1.2	90.0	-11.3
1111	2018-01-21	07:00:00	40.5	0.7	1.2	90.0	-11.3
1112	2018-01-21	08:00:00	40.5	0.7	1.2	90.0	-11.3
1113	2018-01-21	09:00:00	40.5	0.7	1.2	90.0	-9.2
1114	2018-01-21	10:00:00	40.5	0.7	1.2	90.0	-9.2
1115	2018-01-21	11:00:00	40.5	0.7	1.2	90.0	-9.2
1116	2018-01-21	12:00:00	40.5	0.7	1.2	90.0	-6.4
1117	2018-01-21	13:00:00	40.5	0.7	1.2	90.0	-6.4
1118	2018-01-21	14:00:00	41.0	0.7	1.2	90.0	-6.4
1119	2018-01-21	15:00:00	41.0	0.7	1.2	90.0	-5.0
1120	2018-01-21	16:00:00	41.0	0.7	1.2	90.0	-5.0
1121	2018-01-21	17:00:00	41.0	0.7	1.2	90.0	-5.0
1122	2018-01-21	18:00:00	41.0	0.7	1.2	90.0	-7.1
1123	2018-01-21	19:00:00	41.0	0.7	1.2	90.0	-7.1
1124	2018-01-21	20:00:00	41.0	0.7	1.2	90.0	-7.1
1125	2018-01-21	21:00:00	41.0	0.7	1.2	90.0	-9.2
1126	2018-01-21	22:00:00	41.0	0.8	1.2	90.0	-9.2
1127	2018-01-21	23:00:00	41.0	0.8	1.2	90.0	-9.2
1128	2018-01-22	00:00:00	41.0	0.8	1.2	90.0	-11.4
1129	2018-01-22	01:00:00	41.0	0.8	1.2	90.0	-11.4
1130	2018-01-22	02:00:00	41.0	0.8	1.2	92.5	-11.4
1131	2018-01-22	03:00:00	41.0	0.8	1.2	92.5	-13.0
1132	2018-01-22	04:00:00	41.0	0.8	1.2	92.5	-13.0
1133	2018-01-22	05:00:00	41.0	0.8	1.2	92.5	-13.0
1134	2018-01-22	06:00:00	41.0	0.9	1.2	92.5	-12.2
1135	2018-01-22	07:00:00	41.5	0.9	1.2	92.5	-12.2
1136	2018-01-22	08:00:00	41.5	0.9	1.2	92.5	-12.2
1137	2018-01-22	09:00:00	41.5	0.9	1.2	92.5	-9.8
1138	2018-01-22	10:00:00	41.5	0.9	1.2	92.5	-9.8
1139	2018-01-22	11:00:00	41.5	0.9	1.2	92.5	-9.8
1140	2018-01-22	12:00:00	41.5	1.0	1.2	92.5	-6.6
1141	2018-01-22	13:00:00	41.5	1.0	1.2	92.5	-6.6
1142	2018-01-22	14:00:00	41.5	1.0	1.2	95.0	-6.6
1143	2018-01-22	15:00:00	41.5	1.0	1.2	95.0	-5.0
1144	2018-01-22	16:00:00	41.5	1.0	1.2	95.0	-5.0
1145	2018-01-22	17:00:00	41.5	1.0	1.2	95.0	-5.0
1146	2018-01-22	18:00:00	41.5	1.0	1.2	95.0	-7.4
1147	2018-01-22	19:00:00	41.5	1.0	1.2	95.0	-7.4
1148	2018-01-22	20:00:00	42.0	1.0	1.2	95.0	-7.4
1149	2018-01-22	21:00:00	42.0	1.0	1.2	95.0	-9.8
1150	2018-01-22	22:00:00	42.0	1.0	1.2	95.0	-9.8
1151	2018-01-22	23:00:00	42.0	1.0	1.2	95.0	-9.8
